#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 4:56
0, 1, L, L, 4:56
0, 2, M, M, 4:56
0, 3, L, L, 4:56
0, 4, M, M, 4:56
0, 5, M, M, 4:56
0, 6, L, M, 4:56
0, 7, L, L, 4:56
0, 8, L, L, 4:56
0, 9, H, L, 4:56
0, 10, H, M, 4:56
0, 11, H, M, 4:56
0, 12, H, M, 4:56
0, 13, H, L, 4:56
0, 14, H, H, 4:56
0, 15, H, H, 4:56
0, 16, H, H, 4:56
0, 17, H, H, 4:56
0, 18, H, H, 4:56
0, 19, H, H, 4:56
0, 20, H, H, 4:56
0, 21, H, H, 4:56
0, 22, H, H, 4:56
0, 23, H, H, 4:56
0, 24, H, H, 4:56
0, 25, H, H, 4:56
0, 26, H, M, 4:56
0, 27, H, L, 4:56
0, 28, H, L, 4:56
0, 29, H, L, 4:56
0, 30, H, L, 4:56
0, 31, H, L, 4:56
0, 32, L, H, 4:56
0, 33, L, H, 4:56
0, 34, L, L, 4:56
0, 35, L, L, 4:56
0, 36, L, L, 4:56
1, 0, L, M, 4:55
1, 1, L, M, 4:55
1, 2, L, L, 4:55
1, 3, L, L, 4:55
1, 4, L, L, 4:55
1, 5, L, L, 4:55
1, 6, M, M, 4:55
1, 7, M, M, 4:55
1, 8, L, L, 4:55
1, 9, L, L, 4:55
1, 10, H, L, 4:55
1, 11, H, H, 4:55
2, 0, H, H, 4:55
2, 1, M, H, 4:55
2, 2, L, H, 4:55
2, 3, L, H, 4:55
2, 4, M, H, 4:55
2, 5, M, H, 4:55
2, 6, L, H, 4:55
2, 7, L, H, 4:55
2, 8, M, H, 4:55
2, 9, L, L, 4:55
2, 10, L, L, 4:55
2, 11, L, M, 4:55
2, 12, L, M, 4:55
2, 13, L, L, 4:55
2, 14, M, L, 4:55
2, 15, M, M, 4:55
2, 16, L, M, 4:55
2, 17, M, L, 4:55
2, 18, M, M, 4:55
2, 19, L, L, 4:55
2, 20, M, M, 4:55
2, 21, L, L, 4:55
2, 22, L, L, 4:55
2, 23, M, L, 4:55
2, 24, M, M, 4:55
3, 0, L, L, 4:55
3, 1, L, M, 4:55
3, 2, M, M, 4:55
3, 3, M, L, 4:55
3, 4, M, L, 4:55
3, 5, M, M, 4:55
3, 6, L, M, 4:55
3, 7, L, M, 4:55
4, 0, L, L, 4:55
4, 1, L, L, 4:55
4, 2, L, L, 4:55
4, 3, M, M, 4:55
4, 4, H, H, 4:55
4, 5, H, H, 4:55
4, 6, L, H, 4:55
4, 7, L, H, 4:55
4, 8, L, L, 4:55
4, 9, L, M, 4:55
4, 10, L, H, 4:55
4, 11, M, H, 4:55
4, 12, L, H, 4:55
4, 13, L, H, 4:55
4, 14, H, H, 4:55
4, 15, H, H, 4:55
4, 16, H, H, 4:55
4, 17, L, H, 4:55
4, 18, L, H, 4:55
5, 0, M, M, 4:55
5, 1, M, M, 4:55
5, 2, L, M, 4:55
5, 3, L, L, 4:55
5, 4, L, L, 4:55
5, 5, M, L, 4:55
5, 6, L, L, 4:55
5, 7, M, L, 4:55
5, 8, H, L, 4:55
5, 9, H, M, 4:55
5, 10, H, M, 4:55
5, 11, M, M, 4:55
5, 12, L, L, 4:55
5, 13, L, L, 4:55
5, 14, M, L, 4:55
6, 0, L, L, 4:55
6, 1, M, L, 4:55
6, 2, L, L, 4:55
6, 3, L, L, 4:55
6, 4, L, L, 4:55
6, 5, M, M, 4:55
6, 6, L, L, 4:55
7, 0, M, M, 4:55
7, 1, M, M, 4:55
7, 2, M, M, 4:55
7, 3, L, L, 4:55
7, 4, L, L, 4:55
7, 5, M, M, 4:55
7, 6, M, M, 4:55
7, 7, L, L, 4:55
7, 8, L, L, 4:55
7, 9, M, M, 4:55
7, 10, M, M, 4:55
7, 11, M, L, 4:55
8, 0, L, H, 4:55
8, 1, L, L, 4:55
8, 2, L, L, 4:55
8, 3, L, L, 4:55
8, 4, H, L, 4:55
8, 5, H, H, 4:55
8, 6, H, H, 4:55
