#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 8:28
0, 1, L, L, 8:28
0, 2, M, M, 8:28
0, 3, L, L, 8:28
0, 4, L, L, 8:28
0, 5, L, L, 8:28
0, 6, L, L, 8:28
0, 7, L, L, 8:28
0, 8, L, L, 8:28
0, 9, L, L, 8:28
0, 10, M, M, 8:28
0, 11, M, H, 8:28
0, 12, L, H, 8:28
0, 13, L, H, 8:28
0, 14, L, H, 8:28
0, 15, M, H, 8:28
0, 16, H, M, 8:28
0, 17, H, H, 8:28
0, 18, L, L, 8:28
0, 19, M, H, 8:28
0, 20, M, H, 8:28
0, 21, M, H, 8:28
0, 22, M, H, 8:28
0, 23, H, H, 8:28
0, 24, H, H, 8:28
0, 25, H, H, 8:28
0, 26, H, H, 8:28
0, 27, H, H, 8:28
0, 28, H, H, 8:28
0, 29, H, H, 8:28
0, 30, L, M, 8:28
0, 31, L, M, 8:28
0, 32, L, M, 8:28
0, 33, L, M, 8:28
0, 34, L, L, 8:28
0, 35, L, L, 8:28
0, 36, L, L, 8:28
1, 0, L, L, 8:28
1, 1, L, L, 8:28
1, 2, L, M, 8:28
1, 3, L, L, 8:28
1, 4, L, L, 8:28
1, 5, M, M, 8:28
1, 6, M, M, 8:28
1, 7, M, M, 8:28
1, 8, M, L, 8:28
1, 9, L, L, 8:28
1, 10, L, L, 8:28
1, 11, M, M, 8:28
2, 0, M, M, 8:28
2, 1, M, M, 8:28
2, 2, L, L, 8:28
2, 3, L, L, 8:28
2, 4, M, M, 8:28
2, 5, M, M, 8:28
2, 6, M, M, 8:28
2, 7, L, M, 8:28
2, 8, M, M, 8:28
2, 9, L, L, 8:28
2, 10, L, L, 8:28
2, 11, M, M, 8:28
2, 12, L, L, 8:28
2, 13, L, L, 8:28
2, 14, M, L, 8:28
2, 15, M, M, 8:28
2, 16, L, M, 8:28
2, 17, M, M, 8:28
2, 18, M, M, 8:28
2, 19, L, L, 8:28
2, 20, L, L, 8:28
2, 21, L, L, 8:28
2, 22, M, L, 8:28
2, 23, L, M, 8:28
2, 24, M, M, 8:28
3, 0, M, M, 8:29
3, 1, M, M, 8:29
3, 2, L, M, 8:29
3, 3, M, M, 8:29
3, 4, L, M, 8:29
3, 5, M, M, 8:29
3, 6, M, M, 8:29
3, 7, M, M, 8:29
4, 0, M, M, 8:29
4, 1, M, L, 8:29
4, 2, M, L, 8:29
4, 3, H, L, 8:29
4, 4, H, L, 8:29
4, 5, H, H, 8:29
4, 6, H, H, 8:29
4, 7, H, H, 8:29
4, 8, M, M, 8:29
4, 9, M, M, 8:29
4, 10, M, M, 8:29
4, 11, M, M, 8:29
4, 12, M, M, 8:29
4, 13, L, L, 8:29
4, 14, L, L, 8:29
4, 15, M, M, 8:29
4, 16, M, M, 8:29
4, 17, L, M, 8:29
4, 18, M, H, 8:29
5, 0, M, M, 8:29
5, 1, M, M, 8:29
5, 2, L, M, 8:29
5, 3, L, L, 8:29
5, 4, L, L, 8:29
5, 5, L, L, 8:29
5, 6, L, L, 8:29
5, 7, M, L, 8:29
5, 8, H, M, 8:29
5, 9, H, M, 8:29
5, 10, H, M, 8:29
5, 11, H, M, 8:29
5, 12, L, L, 8:29
5, 13, L, L, 8:29
5, 14, L, L, 8:29
6, 0, M, M, 8:29
6, 1, M, L, 8:29
6, 2, M, L, 8:29
6, 3, L, L, 8:29
6, 4, L, L, 8:29
6, 5, M, L, 8:29
6, 6, M, M, 8:29
7, 0, M, M, 8:29
7, 1, M, M, 8:29
7, 2, M, M, 8:29
7, 3, M, L, 8:29
7, 4, L, L, 8:29
7, 5, M, M, 8:29
7, 6, M, M, 8:29
7, 7, L, L, 8:29
7, 8, L, M, 8:29
7, 9, M, L, 8:29
7, 10, M, L, 8:29
7, 11, M, M, 8:29
8, 0, L, L, 8:29
8, 1, L, L, 8:29
8, 2, L, L, 8:29
8, 3, L, L, 8:29
8, 4, L, L, 8:29
8, 5, L, L, 8:29
8, 6, L, L, 8:29
