#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 7:29
0, 1, L, L, 7:29
0, 2, M, M, 7:29
0, 3, L, L, 7:29
0, 4, H, H, 7:29
0, 5, H, H, 7:29
0, 6, L, L, 7:29
0, 7, H, L, 7:29
0, 8, H, L, 7:29
0, 9, H, L, 7:29
0, 10, H, L, 7:29
0, 11, H, L, 7:29
0, 12, H, M, 7:29
0, 13, H, L, 7:29
0, 14, H, L, 7:29
0, 15, H, L, 7:29
0, 16, H, H, 7:29
0, 17, H, H, 7:29
0, 18, H, H, 7:29
0, 19, H, H, 7:29
0, 20, H, H, 7:29
0, 21, H, H, 7:29
0, 22, H, L, 7:29
0, 23, M, M, 7:29
0, 24, L, L, 7:29
0, 25, H, L, 7:29
0, 26, H, M, 7:29
0, 27, L, M, 7:29
0, 28, L, L, 7:29
0, 29, L, L, 7:29
0, 30, L, L, 7:29
0, 31, L, M, 7:29
0, 32, L, H, 7:29
0, 33, L, H, 7:29
0, 34, L, L, 7:29
0, 35, L, L, 7:29
0, 36, L, L, 7:29
1, 0, L, L, 7:24
1, 1, M, L, 7:24
1, 2, M, L, 7:24
1, 3, L, L, 7:24
1, 4, L, L, 7:24
1, 5, H, L, 7:24
1, 6, H, M, 7:24
1, 7, H, M, 7:24
1, 8, L, L, 7:24
1, 9, L, L, 7:24
1, 10, M, L, 7:24
1, 11, M, M, 7:24
2, 0, M, M, 7:24
2, 1, M, M, 7:24
2, 2, L, L, 7:24
2, 3, M, M, 7:24
2, 4, L, L, 7:24
2, 5, L, L, 7:24
2, 6, M, M, 7:24
2, 7, M, M, 7:24
2, 8, L, L, 7:24
2, 9, L, L, 7:24
2, 10, L, L, 7:24
2, 11, M, M, 7:24
2, 12, M, M, 7:24
2, 13, L, L, 7:24
2, 14, M, M, 7:24
2, 15, M, M, 7:24
2, 16, L, L, 7:24
2, 17, L, L, 7:24
2, 18, M, M, 7:24
2, 19, L, L, 7:24
2, 20, L, L, 7:24
2, 21, M, M, 7:24
2, 22, L, L, 7:24
2, 23, M, M, 7:24
2, 24, M, L, 7:24
3, 0, L, L, 7:24
3, 1, M, L, 7:24
3, 2, M, L, 7:24
3, 3, M, L, 7:24
3, 4, M, L, 7:24
3, 5, M, M, 7:24
3, 6, L, L, 7:24
3, 7, L, L, 7:24
4, 0, H, L, 7:24
4, 1, H, L, 7:24
4, 2, H, L, 7:24
4, 3, H, L, 7:24
4, 4, H, H, 7:24
4, 5, H, H, 7:24
4, 6, L, H, 7:24
4, 7, L, H, 7:24
4, 8, L, L, 7:24
4, 9, L, L, 7:24
4, 10, M, M, 7:24
4, 11, M, M, 7:24
4, 12, L, L, 7:24
4, 13, L, L, 7:24
4, 14, H, L, 7:24
4, 15, H, H, 7:24
4, 16, H, H, 7:24
4, 17, H, L, 7:24
4, 18, L, L, 7:24
5, 0, M, M, 7:24
5, 1, M, M, 7:24
5, 2, L, L, 7:24
5, 3, L, L, 7:24
5, 4, L, L, 7:24
5, 5, L, L, 7:24
5, 6, L, H, 7:24
5, 7, L, H, 7:24
5, 8, H, H, 7:24
5, 9, H, H, 7:24
5, 10, H, H, 7:24
5, 11, L, H, 7:24
5, 12, L, H, 7:24
5, 13, L, H, 7:24
5, 14, L, L, 7:24
6, 0, L, H, 7:24
6, 1, L, H, 7:24
6, 2, L, H, 7:24
6, 3, L, L, 7:24
6, 4, L, L, 7:24
6, 5, M, M, 7:24
6, 6, M, M, 7:24
7, 0, L, L, 7:24
7, 1, M, M, 7:24
7, 2, L, L, 7:24
7, 3, L, L, 7:24
7, 4, L, L, 7:24
7, 5, M, M, 7:24
7, 6, M, M, 7:24
7, 7, L, L, 7:24
7, 8, L, L, 7:24
7, 9, M, M, 7:24
7, 10, M, M, 7:24
7, 11, M, M, 7:24
8, 0, L, H, 7:22
8, 1, L, L, 7:22
8, 2, L, L, 7:22
8, 3, L, L, 7:22
8, 4, L, L, 7:22
8, 5, L, L, 7:22
8, 6, L, L, 7:22
