#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 11:07
0, 1, L, L, 11:07
0, 2, L, L, 11:07
0, 3, L, L, 11:07
0, 4, L, L, 11:07
0, 5, L, L, 11:07
0, 6, L, L, 11:07
0, 7, H, L, 11:07
0, 8, H, L, 11:07
0, 9, H, L, 11:07
0, 10, H, M, 11:07
0, 11, H, H, 11:07
0, 12, H, H, 11:07
0, 13, H, H, 11:07
0, 14, H, H, 11:07
0, 15, H, L, 11:07
0, 16, H, M, 11:07
0, 17, H, L, 11:07
0, 18, L, L, 11:07
0, 19, H, M, 11:07
0, 20, H, L, 11:07
0, 21, H, L, 11:07
0, 22, H, L, 11:07
0, 23, H, H, 11:07
0, 24, H, H, 11:07
0, 25, H, H, 11:07
0, 26, H, H, 11:07
0, 27, H, L, 11:07
0, 28, H, L, 11:07
0, 29, H, L, 11:07
0, 30, H, L, 11:07
0, 31, M, M, 11:07
0, 32, L, H, 11:07
0, 33, L, H, 11:07
0, 34, L, L, 11:07
0, 35, L, L, 11:07
0, 36, L, L, 11:07
1, 0, L, L, 11:03
1, 1, M, L, 11:03
1, 2, M, L, 11:03
1, 3, L, L, 11:03
1, 4, L, L, 11:03
1, 5, L, L, 11:03
1, 6, M, M, 11:03
1, 7, M, M, 11:03
1, 8, L, L, 11:03
1, 9, L, L, 11:03
1, 10, L, L, 11:03
1, 11, M, M, 11:03
2, 0, M, M, 11:03
2, 1, M, M, 11:03
2, 2, L, L, 11:03
2, 3, M, M, 11:03
2, 4, L, L, 11:03
2, 5, L, L, 11:03
2, 6, M, M, 11:03
2, 7, M, M, 11:03
2, 8, L, L, 11:03
2, 9, L, L, 11:03
2, 10, L, L, 11:03
2, 11, M, M, 11:03
2, 12, M, M, 11:03
2, 13, L, L, 11:03
2, 14, M, M, 11:03
2, 15, M, M, 11:03
2, 16, L, L, 11:03
2, 17, L, L, 11:03
2, 18, M, M, 11:03
2, 19, L, L, 11:03
2, 20, L, L, 11:03
2, 21, M, M, 11:03
2, 22, L, L, 11:03
2, 23, M, M, 11:03
2, 24, M, L, 11:03
3, 0, L, L, 11:03
3, 1, M, L, 11:03
3, 2, M, L, 11:03
3, 3, M, L, 11:03
3, 4, M, L, 11:03
3, 5, M, M, 11:03
3, 6, H, L, 11:03
3, 7, H, L, 11:03
4, 0, L, L, 11:14
4, 1, H, L, 11:14
4, 2, H, L, 11:14
4, 3, L, L, 11:14
4, 4, M, M, 11:14
4, 5, M, M, 11:14
4, 6, L, L, 11:14
4, 7, L, L, 11:14
4, 8, M, L, 11:14
4, 9, L, L, 11:14
4, 10, H, M, 11:14
4, 11, H, M, 11:14
4, 12, L, M, 11:14
4, 13, H, L, 11:14
4, 14, H, L, 11:14
4, 15, H, H, 11:14
4, 16, H, H, 11:14
4, 17, L, H, 11:14
4, 18, L, L, 11:14
5, 0, M, M, 11:14
5, 1, M, M, 11:14
5, 2, L, L, 11:14
5, 3, L, L, 11:14
5, 4, L, L, 11:14
5, 5, L, L, 11:14
5, 6, L, L, 11:14
5, 7, H, L, 11:14
5, 8, H, L, 11:14
5, 9, H, H, 11:14
5, 10, H, H, 11:14
5, 11, L, H, 11:14
5, 12, L, H, 11:14
5, 13, L, L, 11:14
5, 14, L, L, 11:14
6, 0, L, L, 11:04
6, 1, L, L, 11:04
6, 2, L, L, 11:04
6, 3, L, L, 11:04
6, 4, L, L, 11:04
6, 5, M, M, 11:04
6, 6, M, M, 11:04
7, 0, L, L, 10:55
7, 1, M, M, 10:55
7, 2, L, L, 10:55
7, 3, L, L, 10:55
7, 4, L, L, 10:55
7, 5, M, M, 10:55
7, 6, M, M, 10:55
7, 7, L, L, 10:55
7, 8, L, L, 10:55
7, 9, M, H, 10:55
7, 10, M, H, 10:55
7, 11, M, H, 10:55
8, 0, L, H, 10:29
8, 1, L, L, 10:29
8, 2, L, L, 10:29
8, 3, L, L, 10:29
8, 4, L, L, 10:29
8, 5, L, L, 10:29
8, 6, L, L, 10:29
