#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 5:31
0, 1, L, L, 5:31
0, 2, M, M, 5:31
0, 3, L, L, 5:31
0, 4, L, L, 5:31
0, 5, L, L, 5:31
0, 6, L, L, 5:31
0, 7, L, L, 5:31
0, 8, L, L, 5:31
0, 9, L, L, 5:31
0, 10, L, H, 5:31
0, 11, M, H, 5:31
0, 12, H, H, 5:31
0, 13, H, H, 5:31
0, 14, H, H, 5:31
0, 15, H, H, 5:31
0, 16, H, H, 5:31
0, 17, H, H, 5:31
0, 18, M, H, 5:31
0, 19, H, H, 5:31
0, 20, L, H, 5:31
0, 21, H, H, 5:31
0, 22, H, H, 5:31
0, 23, L, H, 5:31
0, 24, L, H, 5:31
0, 25, L, H, 5:31
0, 26, L, H, 5:31
0, 27, L, L, 5:31
0, 28, L, L, 5:31
0, 29, L, M, 5:31
0, 30, M, L, 5:31
0, 31, M, L, 5:31
0, 32, L, H, 5:31
0, 33, L, H, 5:31
0, 34, L, L, 5:31
0, 35, L, L, 5:31
0, 36, L, L, 5:31
1, 0, L, L, 5:20
1, 1, L, L, 5:20
1, 2, L, L, 5:20
1, 3, L, L, 5:20
1, 4, L, L, 5:20
1, 5, L, L, 5:20
1, 6, M, M, 5:20
1, 7, M, M, 5:20
1, 8, L, L, 5:20
1, 9, L, L, 5:20
1, 10, L, L, 5:20
1, 11, M, M, 5:20
2, 0, M, M, 5:17
2, 1, M, M, 5:17
2, 2, L, L, 5:17
2, 3, L, L, 5:17
2, 4, M, M, 5:17
2, 5, M, M, 5:17
2, 6, L, M, 5:17
2, 7, L, M, 5:17
2, 8, L, L, 5:17
2, 9, L, L, 5:17
2, 10, L, L, 5:17
2, 11, M, M, 5:17
2, 12, L, L, 5:17
2, 13, L, L, 5:17
2, 14, M, L, 5:17
2, 15, M, M, 5:17
2, 16, L, M, 5:17
2, 17, L, L, 5:17
2, 18, L, L, 5:17
2, 19, L, L, 5:17
2, 20, L, L, 5:17
2, 21, L, L, 5:17
2, 22, L, L, 5:17
2, 23, L, L, 5:17
2, 24, M, M, 5:17
3, 0, L, L, 5:20
3, 1, M, M, 5:20
3, 2, M, M, 5:20
3, 3, M, L, 5:20
3, 4, M, L, 5:20
3, 5, M, M, 5:20
3, 6, L, M, 5:20
3, 7, M, M, 5:20
4, 0, M, L, 5:20
4, 1, M, L, 5:20
4, 2, L, L, 5:20
4, 3, L, L, 5:20
4, 4, H, H, 5:20
4, 5, H, H, 5:20
4, 6, H, H, 5:20
4, 7, L, H, 5:20
4, 8, M, L, 5:20
4, 9, L, L, 5:20
4, 10, M, M, 5:20
4, 11, L, L, 5:20
4, 12, L, L, 5:20
4, 13, L, L, 5:20
4, 14, L, L, 5:20
4, 15, L, L, 5:20
4, 16, M, H, 5:20
4, 17, L, H, 5:20
4, 18, L, H, 5:20
5, 0, M, H, 5:20
5, 1, M, H, 5:20
5, 2, L, H, 5:20
5, 3, L, L, 5:20
5, 4, L, L, 5:20
5, 5, M, M, 5:20
5, 6, H, H, 5:20
5, 7, H, H, 5:20
5, 8, H, H, 5:20
5, 9, H, M, 5:20
5, 10, M, M, 5:20
5, 11, M, M, 5:20
5, 12, L, L, 5:20
5, 13, L, L, 5:20
5, 14, L, L, 5:20
6, 0, L, L, 5:20
6, 1, L, L, 5:20
6, 2, L, L, 5:20
6, 3, L, L, 5:20
6, 4, L, L, 5:20
6, 5, M, M, 5:20
6, 6, M, M, 5:20
7, 0, L, M, 5:20
7, 1, L, M, 5:20
7, 2, L, M, 5:20
7, 3, M, M, 5:20
7, 4, M, M, 5:20
7, 5, M, M, 5:20
7, 6, L, M, 5:20
7, 7, L, M, 5:20
7, 8, L, M, 5:20
7, 9, M, M, 5:20
7, 10, L, L, 5:20
7, 11, L, L, 5:20
8, 0, L, H, 5:30
8, 1, L, L, 5:30
8, 2, L, L, 5:30
8, 3, L, L, 5:30
8, 4, L, L, 5:30
8, 5, L, L, 5:30
8, 6, L, L, 5:30
