#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 6:59
0, 1, L, L, 6:59
0, 2, L, L, 6:59
0, 3, L, L, 6:59
0, 4, L, L, 6:59
0, 5, L, L, 6:59
0, 6, L, L, 6:59
0, 7, L, L, 6:59
0, 8, H, L, 6:59
0, 9, H, L, 6:59
0, 10, H, L, 6:59
0, 11, H, L, 6:59
0, 12, H, M, 6:59
0, 13, H, L, 6:59
0, 14, H, L, 6:59
0, 15, H, L, 6:59
0, 16, H, L, 6:59
0, 17, M, L, 6:59
0, 18, L, L, 6:59
0, 19, H, H, 6:59
0, 20, H, H, 6:59
0, 21, H, H, 6:59
0, 22, H, H, 6:59
0, 23, L, H, 6:59
0, 24, L, H, 6:59
0, 25, M, H, 6:59
0, 26, M, H, 6:59
0, 27, L, L, 6:59
0, 28, L, H, 6:59
0, 29, M, H, 6:59
0, 30, L, L, 6:59
0, 31, L, L, 6:59
0, 32, L, M, 6:59
0, 33, L, M, 6:59
0, 34, L, L, 6:59
0, 35, L, L, 6:59
0, 36, L, L, 6:59
1, 0, L, L, 6:52
1, 1, L, L, 6:52
1, 2, L, L, 6:52
1, 3, L, L, 6:52
1, 4, L, L, 6:52
1, 5, H, L, 6:52
1, 6, H, M, 6:52
1, 7, H, M, 6:52
1, 8, L, L, 6:52
1, 9, L, L, 6:52
1, 10, M, L, 6:52
1, 11, H, L, 6:52
2, 0, H, M, 6:52
2, 1, M, M, 6:52
2, 2, L, L, 6:52
2, 3, L, L, 6:52
2, 4, M, M, 6:52
2, 5, M, M, 6:52
2, 6, L, L, 6:52
2, 7, L, L, 6:52
2, 8, L, L, 6:52
2, 9, L, L, 6:52
2, 10, L, L, 6:52
2, 11, L, L, 6:52
2, 12, L, L, 6:52
2, 13, L, L, 6:52
2, 14, M, L, 6:52
2, 15, M, M, 6:52
2, 16, L, M, 6:52
2, 17, L, L, 6:52
2, 18, L, L, 6:52
2, 19, L, L, 6:52
2, 20, L, L, 6:52
2, 21, L, L, 6:52
2, 22, L, L, 6:52
2, 23, L, L, 6:52
2, 24, M, M, 6:52
3, 0, H, M, 6:52
3, 1, H, L, 6:52
3, 2, H, L, 6:52
3, 3, L, L, 6:52
3, 4, L, L, 6:52
3, 5, M, M, 6:52
3, 6, L, L, 6:52
3, 7, M, M, 6:52
4, 0, H, L, 6:52
4, 1, H, L, 6:52
4, 2, H, L, 6:52
4, 3, H, L, 6:52
4, 4, H, H, 6:52
4, 5, H, H, 6:52
4, 6, H, H, 6:52
4, 7, L, L, 6:52
4, 8, H, L, 6:52
4, 9, H, L, 6:52
4, 10, H, L, 6:52
4, 11, L, L, 6:52
4, 12, L, L, 6:52
4, 13, L, L, 6:52
4, 14, H, L, 6:52
4, 15, H, L, 6:52
4, 16, H, H, 6:52
4, 17, H, H, 6:52
4, 18, M, L, 6:52
5, 0, M, M, 6:59
5, 1, M, M, 6:59
5, 2, L, L, 6:59
5, 3, L, L, 6:59
5, 4, L, L, 6:59
5, 5, L, L, 6:59
5, 6, L, H, 6:59
5, 7, L, H, 6:59
5, 8, M, H, 6:59
5, 9, M, M, 6:59
5, 10, M, M, 6:59
5, 11, L, M, 6:59
5, 12, L, M, 6:59
5, 13, L, L, 6:59
5, 14, L, L, 6:59
6, 0, L, H, 6:52
6, 1, L, H, 6:52
6, 2, L, L, 6:52
6, 3, L, L, 6:52
6, 4, L, L, 6:52
6, 5, L, L, 6:52
6, 6, L, L, 6:52
7, 0, M, M, 6:52
7, 1, M, M, 6:52
7, 2, L, L, 6:52
7, 3, L, L, 6:52
7, 4, L, L, 6:52
7, 5, M, M, 6:52
7, 6, L, L, 6:52
7, 7, L, L, 6:52
7, 8, L, M, 6:52
7, 9, M, M, 6:52
7, 10, L, L, 6:52
7, 11, M, M, 6:52
8, 0, L, H, 6:35
8, 1, L, L, 6:35
8, 2, L, L, 6:35
8, 3, L, L, 6:35
8, 4, L, L, 6:35
8, 5, L, L, 6:35
8, 6, L, L, 6:35
