#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 11:44
0, 1, L, L, 11:44
0, 2, M, L, 11:44
0, 3, L, L, 11:44
0, 4, L, L, 11:44
0, 5, L, L, 11:44
0, 6, L, L, 11:44
0, 7, L, L, 11:44
0, 8, L, L, 11:44
0, 9, L, L, 11:44
0, 10, M, L, 11:44
0, 11, M, L, 11:44
0, 12, L, L, 11:44
0, 13, L, L, 11:44
0, 14, L, L, 11:44
0, 15, L, M, 11:44
0, 16, M, H, 11:44
0, 17, L, H, 11:44
0, 18, L, L, 11:44
0, 19, L, L, 11:44
0, 20, L, L, 11:44
0, 21, L, M, 11:44
0, 22, L, L, 11:44
0, 23, M, M, 11:44
0, 24, L, M, 11:44
0, 25, L, L, 11:44
0, 26, L, L, 11:44
0, 27, L, L, 11:44
0, 28, M, L, 11:44
0, 29, M, L, 11:44
0, 30, M, L, 11:44
0, 31, M, L, 11:44
0, 32, L, M, 11:44
0, 33, L, L, 11:44
0, 34, L, L, 11:44
0, 35, L, L, 11:44
0, 36, L, L, 11:44
1, 0, L, L, 11:44
1, 1, L, L, 11:44
1, 2, L, L, 11:44
1, 3, L, L, 11:44
1, 4, L, L, 11:44
1, 5, L, L, 11:44
1, 6, M, M, 11:44
1, 7, M, M, 11:44
1, 8, L, L, 11:44
1, 9, L, L, 11:44
1, 10, H, L, 11:44
1, 11, H, M, 11:44
2, 0, M, H, 11:44
2, 1, L, L, 11:44
2, 2, L, L, 11:44
2, 3, L, L, 11:44
2, 4, L, L, 11:44
2, 5, L, L, 11:44
2, 6, L, L, 11:44
2, 7, L, L, 11:44
2, 8, L, L, 11:44
2, 9, L, L, 11:44
2, 10, L, L, 11:44
2, 11, L, L, 11:44
2, 12, L, L, 11:44
2, 13, L, L, 11:44
2, 14, L, L, 11:44
2, 15, M, M, 11:44
2, 16, L, L, 11:44
2, 17, L, L, 11:44
2, 18, L, L, 11:44
2, 19, L, L, 11:44
2, 20, L, L, 11:44
2, 21, L, L, 11:44
2, 22, L, L, 11:44
2, 23, L, L, 11:44
2, 24, M, M, 11:44
3, 0, L, L, 12:01
3, 1, H, M, 12:01
3, 2, H, L, 12:01
3, 3, H, L, 12:01
3, 4, H, L, 12:01
3, 5, H, H, 12:01
3, 6, L, H, 12:01
3, 7, M, H, 12:01
4, 0, L, L, 12:01
4, 1, H, L, 12:01
4, 2, H, H, 12:01
4, 3, H, H, 12:01
4, 4, M, H, 12:01
4, 5, M, H, 12:01
4, 6, L, H, 12:01
4, 7, L, H, 12:01
4, 8, M, H, 12:01
4, 9, L, L, 12:01
4, 10, H, H, 12:01
4, 11, H, H, 12:01
4, 12, L, H, 12:01
4, 13, L, L, 12:01
4, 14, L, H, 12:01
4, 15, M, H, 12:01
4, 16, M, H, 12:01
4, 17, L, H, 12:01
4, 18, M, H, 12:01
5, 0, L, L, 12:01
5, 1, L, L, 12:01
5, 2, L, L, 12:01
5, 3, L, L, 12:01
5, 4, L, L, 12:01
5, 5, L, L, 12:01
5, 6, L, L, 12:01
5, 7, M, M, 12:01
5, 8, L, M, 12:01
5, 9, L, L, 12:01
5, 10, L, L, 12:01
5, 11, L, L, 12:01
5, 12, L, L, 12:01
5, 13, L, L, 12:01
5, 14, L, L, 12:01
6, 0, L, L, 12:01
6, 1, L, L, 12:01
6, 2, L, L, 12:01
6, 3, L, L, 12:01
6, 4, L, L, 12:01
6, 5, L, L, 12:01
6, 6, L, L, 12:01
7, 0, M, M, 12:01
7, 1, L, L, 12:01
7, 2, L, L, 12:01
7, 3, L, L, 12:01
7, 4, L, M, 12:01
7, 5, M, M, 12:01
7, 6, L, M, 12:01
7, 7, L, L, 12:01
7, 8, L, M, 12:01
7, 9, M, M, 12:01
7, 10, L, L, 12:01
7, 11, L, L, 12:01
8, 0, L, L, 12:01
8, 1, L, L, 12:01
8, 2, L, L, 12:01
8, 3, L, L, 12:01
8, 4, L, L, 12:01
8, 5, L, L, 12:01
8, 6, L, L, 12:01
