#lineID, stationID, statusN, statusS, timestamp
0, 0, M, L, 8:30
0, 1, L, L, 8:30
0, 2, L, L, 8:30
0, 3, L, L, 8:30
0, 4, L, L, 8:30
0, 5, L, L, 8:30
0, 6, L, L, 8:30
0, 7, H, L, 8:30
0, 8, H, L, 8:30
0, 9, H, L, 8:30
0, 10, H, L, 8:30
0, 11, H, M, 8:30
0, 12, H, M, 8:30
0, 13, H, M, 8:30
0, 14, H, M, 8:30
0, 15, H, L, 8:30
0, 16, H, L, 8:30
0, 17, H, L, 8:30
0, 18, L, L, 8:30
0, 19, H, L, 8:30
0, 20, H, L, 8:30
0, 21, H, L, 8:30
0, 22, H, L, 8:30
0, 23, H, L, 8:30
0, 24, H, L, 8:30
0, 25, H, L, 8:30
0, 26, H, L, 8:30
0, 27, L, L, 8:30
0, 28, L, L, 8:30
0, 29, L, L, 8:30
0, 30, L, L, 8:30
0, 31, L, L, 8:30
0, 32, L, L, 8:30
0, 33, L, L, 8:30
0, 34, L, L, 8:30
0, 35, L, L, 8:30
0, 36, L, L, 8:30
1, 0, L, L, 8:31
1, 1, L, L, 8:31
1, 2, L, L, 8:31
1, 3, L, L, 8:31
1, 4, L, L, 8:31
1, 5, L, L, 8:31
1, 6, M, M, 8:31
1, 7, M, M, 8:31
1, 8, L, L, 8:31
1, 9, L, L, 8:31
1, 10, L, L, 8:31
1, 11, M, M, 8:31
2, 0, M, M, 8:32
2, 1, M, M, 8:32
2, 2, L, L, 8:32
2, 3, L, L, 8:32
2, 4, L, L, 8:32
2, 5, L, L, 8:32
2, 6, L, L, 8:32
2, 7, M, L, 8:32
2, 8, M, L, 8:32
2, 9, L, L, 8:32
2, 10, L, L, 8:32
2, 11, M, L, 8:32
2, 12, M, L, 8:32
2, 13, L, L, 8:32
2, 14, M, L, 8:32
2, 15, M, L, 8:32
2, 16, L, L, 8:32
2, 17, L, L, 8:32
2, 18, L, L, 8:32
2, 19, L, L, 8:32
2, 20, L, L, 8:32
2, 21, L, L, 8:32
2, 22, L, L, 8:32
2, 23, L, L, 8:32
2, 24, L, L, 8:32
3, 0, M, M, 8:30
3, 1, M, M, 8:30
3, 2, M, L, 8:30
3, 3, M, M, 8:30
3, 4, M, L, 8:30
3, 5, M, M, 8:30
3, 6, L, L, 8:30
3, 7, L, L, 8:30
4, 0, L, L, 8:30
4, 1, L, L, 8:30
4, 2, L, L, 8:30
4, 3, L, L, 8:30
4, 4, M, L, 8:30
4, 5, M, M, 8:30
4, 6, L, M, 8:30
4, 7, M, L, 8:30
4, 8, L, L, 8:30
4, 9, L, L, 8:30
4, 10, L, L, 8:30
4, 11, L, L, 8:30
4, 12, L, L, 8:30
4, 13, L, L, 8:30
4, 14, H, L, 8:30
4, 15, H, H, 8:30
4, 16, H, H, 8:30
4, 17, L, H, 8:30
4, 18, L, H, 8:30
5, 0, M, M, 8:31
5, 1, M, M, 8:31
5, 2, L, M, 8:31
5, 3, L, L, 8:31
5, 4, L, L, 8:31
5, 5, L, L, 8:31
5, 6, H, M, 8:31
5, 7, H, M, 8:31
5, 8, H, M, 8:31
5, 9, M, H, 8:31
5, 10, M, H, 8:31
5, 11, L, H, 8:31
5, 12, L, H, 8:31
5, 13, L, L, 8:31
5, 14, M, L, 8:31
6, 0, L, L, 8:31
6, 1, L, L, 8:31
6, 2, L, L, 8:31
6, 3, L, L, 8:31
6, 4, L, L, 8:31
6, 5, L, L, 8:31
6, 6, L, L, 8:31
7, 0, M, H, 8:31
7, 1, M, H, 8:31
7, 2, L, H, 8:31
7, 3, L, H, 8:31
7, 4, L, H, 8:31
7, 5, L, H, 8:31
7, 6, L, H, 8:31
7, 7, L, L, 8:31
7, 8, L, L, 8:31
7, 9, L, L, 8:31
7, 10, M, M, 8:31
7, 11, M, M, 8:31
8, 0, L, H, 8:10
8, 1, L, L, 8:10
8, 2, L, L, 8:10
8, 3, L, L, 8:10
8, 4, L, L, 8:10
8, 5, L, L, 8:10
8, 6, L, L, 8:10
