#lineID, stationID, statusN, statusS, timestamp
0, 0, M, L, 11:01
0, 1, L, L, 11:01
0, 2, L, L, 11:01
0, 3, L, L, 11:01
0, 4, L, L, 11:01
0, 5, L, L, 11:01
0, 6, L, L, 11:01
0, 7, H, L, 11:01
0, 8, H, L, 11:01
0, 9, H, L, 11:01
0, 10, H, M, 11:01
0, 11, H, H, 11:01
0, 12, H, H, 11:01
0, 13, H, H, 11:01
0, 14, H, H, 11:01
0, 15, H, H, 11:01
0, 16, H, H, 11:01
0, 17, H, H, 11:01
0, 18, H, L, 11:01
0, 19, H, L, 11:01
0, 20, H, L, 11:01
0, 21, H, L, 11:01
0, 22, H, L, 11:01
0, 23, H, H, 11:01
0, 24, H, H, 11:01
0, 25, H, H, 11:01
0, 26, H, H, 11:01
0, 27, L, L, 11:01
0, 28, L, L, 11:01
0, 29, M, L, 11:01
0, 30, M, L, 11:01
0, 31, M, L, 11:01
0, 32, L, H, 11:01
0, 33, L, H, 11:01
0, 34, L, L, 11:01
0, 35, L, L, 11:01
0, 36, L, L, 11:01
1, 0, L, L, 11:01
1, 1, L, L, 11:01
1, 2, L, L, 11:01
1, 3, L, L, 11:01
1, 4, L, L, 11:01
1, 5, L, L, 11:01
1, 6, M, M, 11:01
1, 7, M, M, 11:01
1, 8, L, L, 11:01
1, 9, L, L, 11:01
1, 10, L, L, 11:01
1, 11, M, M, 11:01
2, 0, M, M, 11:00
2, 1, M, M, 11:00
2, 2, L, L, 11:00
2, 3, L, L, 11:00
2, 4, L, L, 11:00
2, 5, L, L, 11:00
2, 6, L, L, 11:00
2, 7, M, L, 11:00
2, 8, M, L, 11:00
2, 9, L, L, 11:00
2, 10, L, L, 11:00
2, 11, M, L, 11:00
2, 12, M, L, 11:00
2, 13, L, L, 11:00
2, 14, M, L, 11:00
2, 15, M, M, 11:00
2, 16, L, M, 11:00
2, 17, L, L, 11:00
2, 18, L, L, 11:00
2, 19, L, L, 11:00
2, 20, L, L, 11:00
2, 21, L, L, 11:00
2, 22, L, L, 11:00
2, 23, L, L, 11:00
2, 24, L, L, 11:00
3, 0, M, M, 11:00
3, 1, M, M, 11:00
3, 2, M, L, 11:00
3, 3, M, M, 11:00
3, 4, M, L, 11:00
3, 5, M, M, 11:00
3, 6, L, M, 11:00
3, 7, L, L, 11:00
4, 0, L, L, 11:03
4, 1, L, L, 11:03
4, 2, L, L, 11:03
4, 3, H, L, 11:03
4, 4, H, L, 11:03
4, 5, H, H, 11:03
4, 6, L, H, 11:03
4, 7, M, H, 11:03
4, 8, L, L, 11:03
4, 9, L, L, 11:03
4, 10, L, L, 11:03
4, 11, L, L, 11:03
4, 12, L, L, 11:03
4, 13, L, L, 11:03
4, 14, H, L, 11:03
4, 15, H, M, 11:03
4, 16, H, H, 11:03
4, 17, L, H, 11:03
4, 18, L, H, 11:03
5, 0, M, M, 11:02
5, 1, M, M, 11:02
5, 2, L, M, 11:02
5, 3, L, L, 11:02
5, 4, L, L, 11:02
5, 5, L, L, 11:02
5, 6, L, L, 11:02
5, 7, L, L, 11:02
5, 8, H, L, 11:02
5, 9, H, H, 11:02
5, 10, H, H, 11:02
5, 11, L, H, 11:02
5, 12, L, H, 11:02
5, 13, L, L, 11:02
5, 14, M, L, 11:02
6, 0, L, L, 11:00
6, 1, L, L, 11:00
6, 2, L, L, 11:00
6, 3, L, L, 11:00
6, 4, L, L, 11:00
6, 5, M, M, 11:00
6, 6, M, M, 11:00
7, 0, M, H, 11:00
7, 1, M, H, 11:00
7, 2, L, H, 11:00
7, 3, L, H, 11:00
7, 4, L, H, 11:00
7, 5, L, H, 11:00
7, 6, L, H, 11:00
7, 7, L, L, 11:00
7, 8, L, L, 11:00
7, 9, L, L, 11:00
7, 10, M, M, 11:00
7, 11, M, M, 11:00
8, 0, L, H, 10:40
8, 1, L, L, 10:40
8, 2, L, L, 10:40
8, 3, L, L, 10:40
8, 4, L, L, 10:40
8, 5, L, H, 10:40
8, 6, L, M, 10:40
