#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 7:57
0, 1, L, L, 7:57
0, 2, M, M, 7:57
0, 3, L, L, 7:57
0, 4, M, M, 7:57
0, 5, M, M, 7:57
0, 6, L, M, 7:57
0, 7, L, L, 7:57
0, 8, L, L, 7:57
0, 9, L, L, 7:57
0, 10, L, H, 7:57
0, 11, M, H, 7:57
0, 12, L, H, 7:57
0, 13, L, H, 7:57
0, 14, L, H, 7:57
0, 15, L, H, 7:57
0, 16, L, H, 7:57
0, 17, L, H, 7:57
0, 18, L, H, 7:57
0, 19, L, H, 7:57
0, 20, L, H, 7:57
0, 21, L, H, 7:57
0, 22, L, H, 7:57
0, 23, L, H, 7:57
0, 24, L, H, 7:57
0, 25, L, H, 7:57
0, 26, M, H, 7:57
0, 27, L, H, 7:57
0, 28, L, H, 7:57
0, 29, L, H, 7:57
0, 30, M, L, 7:57
0, 31, M, L, 7:57
0, 32, L, H, 7:57
0, 33, L, H, 7:57
0, 34, L, L, 7:57
0, 35, L, L, 7:57
0, 36, L, L, 7:57
1, 0, L, M, 8:01
1, 1, L, L, 8:01
1, 2, M, M, 8:01
1, 3, L, L, 8:01
1, 4, L, L, 8:01
1, 5, L, L, 8:01
1, 6, M, M, 8:01
1, 7, M, M, 8:01
1, 8, L, L, 8:01
1, 9, L, L, 8:01
1, 10, L, L, 8:01
1, 11, M, M, 8:01
2, 0, M, M, 8:01
2, 1, M, M, 8:01
2, 2, L, L, 8:01
2, 3, L, L, 8:01
2, 4, M, M, 8:01
2, 5, M, M, 8:01
2, 6, L, M, 8:01
2, 7, L, M, 8:01
2, 8, M, M, 8:01
2, 9, L, L, 8:01
2, 10, L, M, 8:01
2, 11, M, M, 8:01
2, 12, L, L, 8:01
2, 13, L, L, 8:01
2, 14, L, L, 8:01
2, 15, M, M, 8:01
2, 16, L, M, 8:01
2, 17, L, M, 8:01
2, 18, L, M, 8:01
2, 19, L, L, 8:01
2, 20, L, L, 8:01
2, 21, L, L, 8:01
2, 22, L, L, 8:01
2, 23, M, M, 8:01
2, 24, M, M, 8:01
