#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 12:33
0, 1, L, L, 12:33
0, 2, L, L, 12:33
0, 3, L, L, 12:33
0, 4, M, M, 12:33
0, 5, L, L, 12:33
0, 6, L, L, 12:33
0, 7, H, L, 12:33
0, 8, H, L, 12:33
0, 9, H, L, 12:33
0, 10, H, M, 12:33
0, 11, H, M, 12:33
0, 12, H, L, 12:33
0, 13, H, L, 12:33
0, 14, H, L, 12:33
0, 15, H, L, 12:33
0, 16, H, M, 12:33
0, 17, H, L, 12:33
0, 18, L, L, 12:33
0, 19, H, H, 12:33
0, 20, L, H, 12:33
0, 21, M, H, 12:33
0, 22, M, L, 12:33
0, 23, L, M, 12:33
0, 24, L, L, 12:33
0, 25, L, L, 12:33
0, 26, M, L, 12:33
0, 27, L, H, 12:33
0, 28, H, H, 12:33
0, 29, H, L, 12:33
0, 30, H, L, 12:33
0, 31, H, L, 12:33
0, 32, L, H, 12:33
0, 33, L, H, 12:33
0, 34, L, L, 12:33
0, 35, L, L, 12:33
0, 36, L, L, 12:33
1, 0, L, L, 12:33
1, 1, L, L, 12:33
1, 2, L, L, 12:33
1, 3, L, L, 12:33
1, 4, L, L, 12:33
1, 5, L, L, 12:33
1, 6, M, M, 12:33
1, 7, M, M, 12:33
1, 8, L, L, 12:33
1, 9, L, L, 12:33
1, 10, L, L, 12:33
1, 11, M, M, 12:33
2, 0, H, H, 12:33
2, 1, L, M, 12:33
2, 2, M, L, 12:33
2, 3, M, L, 12:33
2, 4, M, M, 12:33
2, 5, M, M, 12:33
2, 6, M, M, 12:33
2, 7, L, L, 12:33
2, 8, L, L, 12:33
2, 9, L, L, 12:33
2, 10, L, L, 12:33
2, 11, L, L, 12:33
2, 12, L, L, 12:33
2, 13, L, L, 12:33
2, 14, L, L, 12:33
2, 15, L, L, 12:33
2, 16, L, L, 12:33
2, 17, L, L, 12:33
2, 18, L, L, 12:33
2, 19, L, L, 12:33
2, 20, L, L, 12:33
2, 21, L, L, 12:33
2, 22, M, L, 12:33
2, 23, M, L, 12:33
2, 24, M, L, 12:33
3, 0, L, L, 12:33
3, 1, M, L, 12:33
3, 2, M, L, 12:33
3, 3, L, L, 12:33
3, 4, M, L, 12:33
3, 5, M, M, 12:33
3, 6, M, M, 12:33
3, 7, M, M, 12:33
4, 0, M, M, 12:33
4, 1, M, L, 12:33
4, 2, M, L, 12:33
4, 3, L, M, 12:33
4, 4, M, L, 12:33
4, 5, M, H, 12:33
4, 6, L, H, 12:33
4, 7, L, H, 12:33
4, 8, H, L, 12:33
4, 9, H, L, 12:33
4, 10, H, L, 12:33
4, 11, H, M, 12:33
4, 12, L, L, 12:33
4, 13, L, L, 12:33
4, 14, L, L, 12:33
4, 15, L, L, 12:33
4, 16, M, M, 12:33
4, 17, L, L, 12:33
4, 18, M, L, 12:33
5, 0, H, M, 12:34
5, 1, H, M, 12:34
5, 2, H, L, 12:34
5, 3, L, L, 12:34
5, 4, L, L, 12:34
5, 5, L, L, 12:34
5, 6, M, L, 12:34
5, 7, M, L, 12:34
5, 8, L, L, 12:34
5, 9, M, M, 12:34
5, 10, M, M, 12:34
5, 11, M, M, 12:34
5, 12, L, M, 12:34
5, 13, L, M, 12:34
5, 14, L, L, 12:34
6, 0, L, L, 12:34
6, 1, L, L, 12:34
6, 2, L, L, 12:34
6, 3, L, L, 12:34
6, 4, L, L, 12:34
6, 5, M, M, 12:34
6, 6, M, M, 12:34
7, 0, L, L, 12:34
7, 1, L, L, 12:34
7, 2, L, L, 12:34
7, 3, H, H, 12:34
7, 4, H, H, 12:34
7, 5, H, H, 12:34
7, 6, L, H, 12:34
7, 7, L, L, 12:34
7, 8, L, L, 12:34
7, 9, M, M, 12:34
7, 10, M, M, 12:34
7, 11, M, M, 12:34
8, 0, L, L, 12:34
8, 1, L, L, 12:34
8, 2, L, L, 12:34
8, 3, L, L, 12:34
8, 4, L, L, 12:34
8, 5, L, M, 12:34
8, 6, L, L, 12:34
