#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 3:13
0, 1, L, L, 3:13
0, 2, L, L, 3:13
0, 3, L, L, 3:13
0, 4, M, M, 3:13
0, 5, L, L, 3:13
0, 6, L, L, 3:13
0, 7, L, L, 3:13
0, 8, H, L, 3:13
0, 9, H, L, 3:13
0, 10, H, M, 3:13
0, 11, H, M, 3:13
0, 12, H, L, 3:13
0, 13, H, L, 3:13
0, 14, H, L, 3:13
0, 15, H, L, 3:13
0, 16, H, H, 3:13
0, 17, H, H, 3:13
0, 18, L, L, 3:13
0, 19, L, H, 3:13
0, 20, L, H, 3:13
0, 21, L, H, 3:13
0, 22, H, H, 3:13
0, 23, H, H, 3:13
0, 24, H, H, 3:13
0, 25, H, H, 3:13
0, 26, H, H, 3:13
0, 27, L, M, 3:13
0, 28, L, L, 3:13
0, 29, L, L, 3:13
0, 30, L, L, 3:13
0, 31, M, L, 3:13
0, 32, L, H, 3:13
0, 33, L, H, 3:13
0, 34, L, L, 3:13
0, 35, L, L, 3:13
0, 36, L, L, 3:13
1, 0, L, L, 3:13
1, 1, L, L, 3:13
1, 2, M, M, 3:13
1, 3, L, L, 3:13
1, 4, L, L, 3:13
1, 5, L, L, 3:13
1, 6, M, M, 3:13
1, 7, M, M, 3:13
1, 8, L, L, 3:13
1, 9, L, L, 3:13
1, 10, L, L, 3:13
1, 11, M, M, 3:13
2, 0, H, H, 3:13
2, 1, L, M, 3:13
2, 2, M, L, 3:13
2, 3, M, L, 3:13
2, 4, M, M, 3:13
2, 5, M, M, 3:13
2, 6, M, M, 3:13
2, 7, L, L, 3:13
2, 8, L, L, 3:13
2, 9, L, L, 3:13
2, 10, L, L, 3:13
2, 11, L, L, 3:13
2, 12, L, L, 3:13
2, 13, L, L, 3:13
2, 14, L, L, 3:13
2, 15, L, L, 3:13
2, 16, L, L, 3:13
2, 17, L, L, 3:13
2, 18, M, L, 3:13
2, 19, M, L, 3:13
2, 20, M, L, 3:13
2, 21, M, L, 3:13
2, 22, M, L, 3:13
2, 23, M, L, 3:13
2, 24, M, L, 3:13
3, 0, L, L, 3:15
3, 1, M, M, 3:15
3, 2, M, M, 3:15
3, 3, L, L, 3:15
3, 4, M, L, 3:15
3, 5, M, M, 3:15
3, 6, M, M, 3:15
3, 7, M, M, 3:15
4, 0, M, M, 3:17
4, 1, M, M, 3:17
4, 2, M, M, 3:17
4, 3, M, M, 3:17
4, 4, H, M, 3:17
4, 5, H, H, 3:17
4, 6, M, H, 3:17
4, 7, M, H, 3:17
4, 8, H, L, 3:17
4, 9, H, L, 3:17
4, 10, H, H, 3:17
4, 11, H, H, 3:17
4, 12, L, H, 3:17
4, 13, H, H, 3:17
4, 14, H, H, 3:17
4, 15, H, H, 3:17
4, 16, H, M, 3:17
4, 17, H, M, 3:17
4, 18, M, M, 3:17
5, 0, M, M, 3:16
5, 1, M, M, 3:16
5, 2, L, L, 3:16
5, 3, L, L, 3:16
5, 4, L, L, 3:16
5, 5, M, M, 3:16
5, 6, H, H, 3:16
5, 7, H, H, 3:16
5, 8, H, H, 3:16
5, 9, M, M, 3:16
5, 10, M, M, 3:16
5, 11, M, M, 3:16
5, 12, L, M, 3:16
5, 13, L, M, 3:16
5, 14, L, L, 3:16
6, 0, H, M, 3:16
6, 1, M, M, 3:16
6, 2, L, L, 3:16
6, 3, L, L, 3:16
6, 4, L, L, 3:16
6, 5, M, M, 3:16
6, 6, M, M, 3:16
7, 0, L, L, 3:16
7, 1, L, L, 3:16
7, 2, L, L, 3:16
7, 3, H, H, 3:16
7, 4, H, H, 3:16
7, 5, H, H, 3:16
7, 6, M, H, 3:16
7, 7, L, L, 3:16
7, 8, L, L, 3:16
7, 9, M, M, 3:16
7, 10, M, M, 3:16
7, 11, M, M, 3:16
8, 0, L, L, 3:16
8, 1, L, H, 3:16
8, 2, L, L, 3:16
8, 3, L, L, 3:16
8, 4, L, L, 3:16
8, 5, L, L, 3:16
8, 6, L, L, 3:16
