#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 5:14
0, 1, L, L, 5:14
0, 2, L, L, 5:14
0, 3, L, L, 5:14
0, 4, M, M, 5:14
0, 5, L, L, 5:14
0, 6, L, L, 5:14
0, 7, L, L, 5:14
0, 8, L, L, 5:14
0, 9, L, L, 5:14
0, 10, L, M, 5:14
0, 11, M, M, 5:14
0, 12, H, M, 5:14
0, 13, H, L, 5:14
0, 14, H, L, 5:14
0, 15, H, L, 5:14
0, 16, H, H, 5:14
0, 17, H, H, 5:14
0, 18, L, L, 5:14
0, 19, M, H, 5:14
0, 20, L, H, 5:14
0, 21, L, H, 5:14
0, 22, L, H, 5:14
0, 23, L, H, 5:14
0, 24, L, H, 5:14
0, 25, L, H, 5:14
0, 26, M, H, 5:14
0, 27, L, H, 5:14
0, 28, M, H, 5:14
0, 29, H, H, 5:14
0, 30, H, L, 5:14
0, 31, H, L, 5:14
0, 32, L, H, 5:14
0, 33, L, H, 5:14
0, 34, L, L, 5:14
0, 35, L, L, 5:14
0, 36, L, L, 5:14
1, 0, L, L, 5:16
1, 1, L, L, 5:16
1, 2, M, M, 5:16
1, 3, L, L, 5:16
1, 4, L, L, 5:16
1, 5, L, L, 5:16
1, 6, M, M, 5:16
1, 7, M, M, 5:16
1, 8, L, L, 5:16
1, 9, L, L, 5:16
1, 10, L, L, 5:16
1, 11, M, M, 5:16
2, 0, M, M, 5:16
2, 1, M, M, 5:16
2, 2, L, L, 5:16
2, 3, L, L, 5:16
2, 4, M, M, 5:16
2, 5, M, M, 5:16
2, 6, L, M, 5:16
2, 7, L, L, 5:16
2, 8, L, L, 5:16
2, 9, L, L, 5:16
2, 10, L, L, 5:16
2, 11, L, L, 5:16
2, 12, L, L, 5:16
2, 13, L, L, 5:16
2, 14, L, L, 5:16
2, 15, M, M, 5:16
2, 16, L, M, 5:16
2, 17, L, L, 5:16
2, 18, L, L, 5:16
2, 19, L, L, 5:16
2, 20, L, L, 5:16
2, 21, L, L, 5:16
2, 22, L, L, 5:16
2, 23, M, L, 5:16
2, 24, M, L, 5:16
3, 0, L, L, 5:16
3, 1, M, M, 5:16
3, 2, M, M, 5:16
3, 3, M, L, 5:16
3, 4, M, L, 5:16
3, 5, M, M, 5:16
3, 6, M, M, 5:16
3, 7, M, M, 5:16
4, 0, M, M, 5:16
4, 1, M, M, 5:16
4, 2, M, M, 5:16
4, 3, M, L, 5:16
4, 4, H, L, 5:16
4, 5, H, H, 5:16
4, 6, M, H, 5:16
4, 7, M, H, 5:16
4, 8, H, L, 5:16
4, 9, H, L, 5:16
4, 10, M, M, 5:16
4, 11, L, M, 5:16
4, 12, L, M, 5:16
4, 13, L, L, 5:16
4, 14, L, H, 5:16
4, 15, L, H, 5:16
4, 16, M, H, 5:16
4, 17, M, H, 5:16
4, 18, M, H, 5:16
5, 0, H, H, 5:12
5, 1, H, H, 5:12
5, 2, H, H, 5:12
5, 3, L, L, 5:12
5, 4, L, L, 5:12
5, 5, M, M, 5:12
5, 6, H, H, 5:12
5, 7, H, H, 5:12
5, 8, H, H, 5:12
5, 9, M, H, 5:12
5, 10, M, H, 5:12
5, 11, M, H, 5:12
5, 12, L, L, 5:12
5, 13, L, L, 5:12
5, 14, L, L, 5:12
6, 0, H, L, 5:12
6, 1, M, L, 5:12
6, 2, L, L, 5:12
6, 3, L, L, 5:12
6, 4, L, L, 5:12
6, 5, M, M, 5:12
6, 6, M, M, 5:12
7, 0, L, L, 5:12
7, 1, L, H, 5:12
7, 2, L, H, 5:12
7, 3, H, H, 5:12
7, 4, H, H, 5:12
7, 5, H, H, 5:12
7, 6, M, H, 5:12
7, 7, L, L, 5:12
7, 8, L, L, 5:12
7, 9, M, M, 5:12
7, 10, M, M, 5:12
7, 11, M, M, 5:12
8, 0, L, L, 5:12
8, 1, L, H, 5:12
8, 2, L, L, 5:12
8, 3, L, L, 5:12
8, 4, L, L, 5:12
8, 5, L, H, 5:12
8, 6, L, L, 5:12
