#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 8:42
0, 1, L, L, 8:42
0, 2, M, M, 8:42
0, 3, L, L, 8:42
0, 4, L, L, 8:42
0, 5, L, L, 8:42
0, 6, L, L, 8:42
0, 7, L, L, 8:42
0, 8, L, L, 8:42
0, 9, L, L, 8:42
0, 10, H, M, 8:42
0, 11, H, L, 8:42
0, 12, H, L, 8:42
0, 13, H, L, 8:42
0, 14, H, L, 8:42
0, 15, H, L, 8:42
0, 16, H, L, 8:42
0, 17, H, L, 8:42
0, 18, H, L, 8:42
0, 19, H, L, 8:42
0, 20, H, L, 8:42
0, 21, H, M, 8:42
0, 22, H, M, 8:42
0, 23, H, L, 8:42
0, 24, H, L, 8:42
0, 25, H, L, 8:42
0, 26, H, L, 8:42
0, 27, L, L, 8:42
0, 28, L, M, 8:42
0, 29, L, L, 8:42
0, 30, M, L, 8:42
0, 31, M, L, 8:42
0, 32, L, H, 8:42
0, 33, L, H, 8:42
0, 34, L, L, 8:42
0, 35, L, L, 8:42
0, 36, L, L, 8:42
1, 0, L, L, 8:38
1, 1, L, L, 8:38
1, 2, L, L, 8:38
1, 3, L, L, 8:38
1, 4, L, L, 8:38
1, 5, L, L, 8:38
1, 6, M, M, 8:38
1, 7, M, M, 8:38
1, 8, L, L, 8:38
1, 9, L, L, 8:38
1, 10, H, L, 8:38
1, 11, H, M, 8:38
2, 0, H, H, 8:38
2, 1, M, M, 8:38
2, 2, M, L, 8:38
2, 3, M, L, 8:38
2, 4, M, M, 8:38
2, 5, M, M, 8:38
2, 6, M, M, 8:38
2, 7, L, L, 8:38
2, 8, L, L, 8:38
2, 9, L, L, 8:38
2, 10, L, L, 8:38
2, 11, L, L, 8:38
2, 12, L, L, 8:38
2, 13, L, L, 8:38
2, 14, L, L, 8:38
2, 15, L, L, 8:38
2, 16, L, L, 8:38
2, 17, L, L, 8:38
2, 18, L, L, 8:38
2, 19, M, L, 8:38
2, 20, M, L, 8:38
2, 21, M, L, 8:38
2, 22, M, L, 8:38
2, 23, M, L, 8:38
2, 24, M, L, 8:38
3, 0, L, L, 8:38
3, 1, M, L, 8:38
3, 2, M, L, 8:38
3, 3, L, L, 8:38
3, 4, L, L, 8:38
3, 5, M, M, 8:38
3, 6, M, M, 8:38
3, 7, M, M, 8:38
4, 0, M, M, 8:38
4, 1, M, L, 8:38
4, 2, L, L, 8:38
4, 3, L, M, 8:38
4, 4, M, L, 8:38
4, 5, M, M, 8:38
4, 6, L, M, 8:38
4, 7, L, L, 8:38
4, 8, H, L, 8:38
4, 9, H, L, 8:38
4, 10, H, L, 8:38
4, 11, H, M, 8:38
4, 12, H, L, 8:38
4, 13, H, L, 8:38
4, 14, H, H, 8:38
4, 15, H, H, 8:38
4, 16, H, H, 8:38
4, 17, H, H, 8:38
4, 18, H, H, 8:38
5, 0, H, M, 8:38
5, 1, H, M, 8:38
5, 2, H, L, 8:38
5, 3, L, L, 8:38
5, 4, L, L, 8:38
5, 5, L, L, 8:38
5, 6, M, M, 8:38
5, 7, M, M, 8:38
5, 8, L, L, 8:38
5, 9, M, M, 8:38
5, 10, H, H, 8:38
5, 11, H, H, 8:38
5, 12, H, H, 8:38
5, 13, H, H, 8:38
5, 14, H, H, 8:38
6, 0, M, M, 8:38
6, 1, L, L, 8:38
6, 2, L, L, 8:38
6, 3, L, L, 8:38
6, 4, L, L, 8:38
6, 5, M, M, 8:38
6, 6, M, M, 8:38
7, 0, L, L, 8:38
7, 1, L, L, 8:38
7, 2, L, L, 8:38
7, 3, M, M, 8:38
7, 4, M, M, 8:38
7, 5, M, M, 8:38
7, 6, L, L, 8:38
7, 7, L, L, 8:38
7, 8, L, L, 8:38
7, 9, M, M, 8:38
7, 10, M, M, 8:38
7, 11, M, M, 8:38
8, 0, L, H, 8:29
8, 1, L, H, 8:29
8, 2, L, L, 8:29
8, 3, L, L, 8:29
8, 4, L, L, 8:29
8, 5, L, L, 8:29
8, 6, L, H, 8:29
