#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 1:56
0, 1, L, L, 1:56
0, 2, M, M, 1:56
0, 3, L, L, 1:56
0, 4, L, L, 1:56
0, 5, L, L, 1:56
0, 6, L, L, 1:56
0, 7, H, L, 1:56
0, 8, H, L, 1:56
0, 9, H, L, 1:56
0, 10, H, H, 1:56
0, 11, H, H, 1:56
0, 12, H, H, 1:56
0, 13, H, H, 1:56
0, 14, H, H, 1:56
0, 15, H, H, 1:56
0, 16, H, H, 1:56
0, 17, M, H, 1:56
0, 18, L, H, 1:56
0, 19, M, M, 1:56
0, 20, L, L, 1:56
0, 21, H, L, 1:56
0, 22, H, L, 1:56
0, 23, L, H, 1:56
0, 24, L, H, 1:56
0, 25, H, H, 1:56
0, 26, H, H, 1:56
0, 27, H, L, 1:56
0, 28, H, M, 1:56
0, 29, H, L, 1:56
0, 30, H, L, 1:56
0, 31, H, L, 1:56
0, 32, L, H, 1:56
0, 33, L, H, 1:56
0, 34, L, L, 1:56
0, 35, L, L, 1:56
0, 36, L, L, 1:56
1, 0, L, L, 1:55
1, 1, L, L, 1:55
1, 2, L, L, 1:55
1, 3, L, L, 1:55
1, 4, L, L, 1:55
1, 5, L, L, 1:55
1, 6, M, M, 1:55
1, 7, M, M, 1:55
1, 8, L, L, 1:55
1, 9, L, L, 1:55
1, 10, L, L, 1:55
1, 11, M, L, 1:55
2, 0, M, M, 1:52
2, 1, M, M, 1:52
2, 2, L, L, 1:52
2, 3, L, L, 1:52
2, 4, M, M, 1:52
2, 5, M, M, 1:52
2, 6, M, M, 1:52
2, 7, L, L, 1:52
2, 8, L, L, 1:52
2, 9, L, L, 1:52
2, 10, L, L, 1:52
2, 11, L, L, 1:52
2, 12, L, L, 1:52
2, 13, L, L, 1:52
2, 14, M, L, 1:52
2, 15, M, M, 1:52
2, 16, L, M, 1:52
2, 17, L, L, 1:52
2, 18, L, L, 1:52
2, 19, L, L, 1:52
2, 20, L, L, 1:52
2, 21, L, L, 1:52
2, 22, M, L, 1:52
2, 23, M, L, 1:52
2, 24, M, L, 1:52
3, 0, L, L, 1:52
3, 1, M, M, 1:52
3, 2, M, M, 1:52
3, 3, L, L, 1:52
3, 4, M, L, 1:52
3, 5, M, M, 1:52
3, 6, L, M, 1:52
3, 7, L, M, 1:52
4, 0, L, L, 2:00
4, 1, H, L, 2:00
4, 2, H, L, 2:00
4, 3, H, L, 2:00
4, 4, H, L, 2:00
4, 5, H, H, 2:00
4, 6, L, H, 2:00
4, 7, L, H, 2:00
4, 8, M, H, 2:00
4, 9, L, H, 2:00
4, 10, M, H, 2:00
4, 11, M, H, 2:00
4, 12, L, H, 2:00
4, 13, L, M, 2:00
4, 14, H, L, 2:00
4, 15, H, L, 2:00
4, 16, H, H, 2:00
4, 17, H, H, 2:00
4, 18, L, H, 2:00
5, 0, L, M, 1:52
5, 1, M, M, 1:52
5, 2, M, L, 1:52
5, 3, L, L, 1:52
5, 4, L, L, 1:52
5, 5, L, L, 1:52
5, 6, L, L, 1:52
5, 7, M, L, 1:52
5, 8, H, M, 1:52
5, 9, H, M, 1:52
5, 10, H, H, 1:52
5, 11, L, H, 1:52
5, 12, L, H, 1:52
5, 13, L, L, 1:52
5, 14, L, L, 1:52
6, 0, L, M, 1:52
6, 1, L, M, 1:52
6, 2, L, L, 1:52
6, 3, L, L, 1:52
6, 4, L, L, 1:52
6, 5, L, L, 1:52
6, 6, M, M, 1:52
7, 0, M, H, 1:52
7, 1, M, H, 1:52
7, 2, L, H, 1:52
7, 3, L, L, 1:52
7, 4, L, L, 1:52
7, 5, H, H, 1:52
7, 6, H, H, 1:52
7, 7, L, H, 1:52
7, 8, L, L, 1:52
7, 9, L, H, 1:52
7, 10, M, H, 1:52
7, 11, L, M, 1:52
8, 0, L, M, 1:52
8, 1, L, L, 1:52
8, 2, L, L, 1:52
8, 3, L, L, 1:52
8, 4, L, L, 1:52
8, 5, L, L, 1:52
8, 6, L, L, 1:52
