#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 9:54
0, 1, L, L, 9:54
0, 2, M, M, 9:54
0, 3, L, L, 9:54
0, 4, L, L, 9:54
0, 5, L, L, 9:54
0, 6, L, L, 9:54
0, 7, L, L, 9:54
0, 8, L, L, 9:54
0, 9, L, L, 9:54
0, 10, L, L, 9:54
0, 11, H, M, 9:54
0, 12, H, M, 9:54
0, 13, H, M, 9:54
0, 14, H, L, 9:54
0, 15, H, L, 9:54
0, 16, H, L, 9:54
0, 17, H, L, 9:54
0, 18, L, L, 9:54
0, 19, H, L, 9:54
0, 20, H, L, 9:54
0, 21, H, L, 9:54
0, 22, H, L, 9:54
0, 23, H, H, 9:54
0, 24, H, H, 9:54
0, 25, H, H, 9:54
0, 26, H, H, 9:54
0, 27, L, L, 9:54
0, 28, M, M, 9:54
0, 29, L, L, 9:54
0, 30, L, L, 9:54
0, 31, M, L, 9:54
0, 32, L, H, 9:54
0, 33, L, H, 9:54
0, 34, L, L, 9:54
0, 35, L, L, 9:54
0, 36, L, L, 9:54
1, 0, L, L, 9:49
1, 1, L, L, 9:49
1, 2, M, L, 9:49
1, 3, M, L, 9:49
1, 4, L, L, 9:49
1, 5, L, L, 9:49
1, 6, M, M, 9:49
1, 7, M, M, 9:49
1, 8, L, L, 9:49
1, 9, L, L, 9:49
1, 10, M, L, 9:49
1, 11, M, L, 9:49
2, 0, M, M, 9:49
2, 1, M, M, 9:49
2, 2, L, L, 9:49
2, 3, L, L, 9:49
2, 4, M, M, 9:49
2, 5, M, M, 9:49
2, 6, M, M, 9:49
2, 7, L, L, 9:49
2, 8, L, L, 9:49
2, 9, L, L, 9:49
2, 10, L, L, 9:49
2, 11, L, L, 9:49
2, 12, L, L, 9:49
2, 13, L, L, 9:49
2, 14, M, L, 9:49
2, 15, M, M, 9:49
2, 16, L, M, 9:49
2, 17, L, L, 9:49
2, 18, L, L, 9:49
2, 19, L, L, 9:49
2, 20, L, L, 9:49
2, 21, L, L, 9:49
2, 22, M, L, 9:49
2, 23, M, L, 9:49
2, 24, M, L, 9:49
3, 0, L, L, 10:00
3, 1, M, M, 10:00
3, 2, M, M, 10:00
3, 3, L, L, 10:00
3, 4, M, L, 10:00
3, 5, M, M, 10:00
3, 6, L, M, 10:00
3, 7, L, M, 10:00
4, 0, H, L, 9:50
4, 1, H, L, 9:50
4, 2, H, L, 9:50
4, 3, H, L, 9:50
4, 4, H, L, 9:50
4, 5, H, H, 9:50
4, 6, L, H, 9:50
4, 7, L, H, 9:50
4, 8, M, L, 9:50
4, 9, L, L, 9:50
4, 10, H, M, 9:50
4, 11, H, M, 9:50
4, 12, H, L, 9:50
4, 13, H, L, 9:50
4, 14, H, L, 9:50
4, 15, H, L, 9:50
4, 16, H, M, 9:50
4, 17, M, M, 9:50
4, 18, L, M, 9:50
5, 0, L, M, 9:59
5, 1, M, M, 9:59
5, 2, M, M, 9:59
5, 3, L, L, 9:59
5, 4, L, L, 9:59
5, 5, L, L, 9:59
5, 6, M, L, 9:59
5, 7, M, L, 9:59
5, 8, M, M, 9:59
5, 9, M, M, 9:59
5, 10, M, H, 9:59
5, 11, L, H, 9:59
5, 12, L, H, 9:59
5, 13, L, L, 9:59
5, 14, L, L, 9:59
6, 0, L, H, 9:49
6, 1, L, H, 9:49
6, 2, L, H, 9:49
6, 3, L, H, 9:49
6, 4, L, L, 9:49
6, 5, L, L, 9:49
6, 6, M, M, 9:49
7, 0, M, M, 10:01
7, 1, M, M, 10:01
7, 2, L, L, 10:01
7, 3, L, L, 10:01
7, 4, L, L, 10:01
7, 5, M, M, 10:01
7, 6, M, M, 10:01
7, 7, L, L, 10:01
7, 8, L, L, 10:01
7, 9, L, H, 10:01
7, 10, M, H, 10:01
7, 11, L, M, 10:01
8, 0, L, H, 9:49
8, 1, L, L, 9:49
8, 2, L, L, 9:49
8, 3, L, L, 9:49
8, 4, L, L, 9:49
8, 5, L, L, 9:49
8, 6, L, L, 9:49
