#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 3:59
0, 1, L, L, 3:59
0, 2, L, L, 3:59
0, 3, L, L, 3:59
0, 4, M, M, 3:59
0, 5, M, M, 3:59
0, 6, L, M, 3:59
0, 7, L, L, 3:59
0, 8, L, L, 3:59
0, 9, H, L, 3:59
0, 10, H, L, 3:59
0, 11, H, M, 3:59
0, 12, H, L, 3:59
0, 13, H, L, 3:59
0, 14, M, M, 3:59
0, 15, M, M, 3:59
0, 16, M, M, 3:59
0, 17, M, M, 3:59
0, 18, L, L, 3:59
0, 19, L, H, 3:59
0, 20, L, H, 3:59
0, 21, L, H, 3:59
0, 22, L, H, 3:59
0, 23, M, H, 3:59
0, 24, L, H, 3:59
0, 25, M, H, 3:59
0, 26, M, M, 3:59
0, 27, L, L, 3:59
0, 28, L, M, 3:59
0, 29, L, L, 3:59
0, 30, M, L, 3:59
0, 31, M, L, 3:59
