#lineID, stationID, statusN, statusS, timestamp
0, 0, M, L, 12:09
0, 1, L, L, 12:09
0, 2, L, M, 12:09
0, 3, L, L, 12:09
0, 4, L, M, 12:09
0, 5, L, L, 12:09
0, 6, L, L, 12:09
0, 7, H, L, 12:09
0, 8, H, L, 12:09
0, 9, H, M, 12:09
0, 10, H, M, 12:09
0, 11, H, M, 12:09
0, 12, H, M, 12:09
0, 13, H, M, 12:09
0, 14, H, L, 12:09
0, 15, H, M, 12:09
0, 16, H, H, 12:09
0, 17, H, H, 12:09
0, 18, L, L, 12:09
0, 19, L, L, 12:09
0, 20, L, L, 12:09
0, 21, L, L, 12:09
0, 22, M, L, 12:09
0, 23, L, M, 12:09
0, 24, L, M, 12:09
0, 25, L, L, 12:09
0, 26, H, M, 12:09
0, 27, H, L, 12:09
0, 28, H, M, 12:09
0, 29, H, L, 12:09
0, 30, M, L, 12:09
0, 31, M, L, 12:09
0, 32, L, H, 12:09
0, 33, L, H, 12:09
0, 34, L, L, 12:09
0, 35, L, L, 12:09
0, 36, L, L, 12:09
1, 0, L, L, 12:08
1, 1, L, L, 12:08
1, 2, L, L, 12:08
1, 3, L, L, 12:08
1, 4, L, L, 12:08
1, 5, L, L, 12:08
1, 6, M, M, 12:08
1, 7, M, M, 12:08
1, 8, L, L, 12:08
1, 9, L, L, 12:08
1, 10, L, L, 12:08
1, 11, M, M, 12:08
2, 0, M, M, 12:08
2, 1, M, M, 12:08
2, 2, L, L, 12:08
2, 3, L, L, 12:08
2, 4, L, L, 12:08
2, 5, L, L, 12:08
2, 6, M, M, 12:08
2, 7, M, M, 12:08
2, 8, M, M, 12:08
2, 9, L, L, 12:08
2, 10, L, L, 12:08
2, 11, M, M, 12:08
2, 12, M, M, 12:08
2, 13, L, L, 12:08
2, 14, M, L, 12:08
2, 15, M, M, 12:08
2, 16, L, M, 12:08
2, 17, M, L, 12:08
2, 18, M, M, 12:08
2, 19, L, L, 12:08
2, 20, M, M, 12:08
2, 21, L, L, 12:08
2, 22, M, L, 12:08
2, 23, M, L, 12:08
2, 24, M, L, 12:08
3, 0, H, M, 12:08
3, 1, H, M, 12:08
3, 2, H, L, 12:08
3, 3, H, L, 12:08
3, 4, H, L, 12:08
3, 5, H, M, 12:08
3, 6, L, L, 12:08
3, 7, L, L, 12:08
4, 0, L, L, 12:14
4, 1, L, L, 12:14
4, 2, M, L, 12:14
4, 3, H, L, 12:14
4, 4, H, L, 12:14
4, 5, H, H, 12:14
4, 6, L, H, 12:14
4, 7, L, H, 12:14
4, 8, L, L, 12:14
4, 9, L, L, 12:14
4, 10, M, M, 12:14
4, 11, M, M, 12:14
4, 12, L, L, 12:14
4, 13, L, L, 12:14
4, 14, H, L, 12:14
4, 15, H, L, 12:14
4, 16, H, M, 12:14
4, 17, L, L, 12:14
4, 18, L, L, 12:14
5, 0, M, M, 12:08
5, 1, M, M, 12:08
5, 2, L, M, 12:08
5, 3, L, L, 12:08
5, 4, L, L, 12:08
5, 5, L, L, 12:08
5, 6, H, L, 12:08
5, 7, H, L, 12:08
5, 8, H, H, 12:08
5, 9, H, H, 12:08
5, 10, H, H, 12:08
5, 11, L, H, 12:08
5, 12, L, L, 12:08
5, 13, L, L, 12:08
5, 14, M, L, 12:08
6, 0, L, L, 12:08
6, 1, M, M, 12:08
6, 2, L, L, 12:08
6, 3, L, L, 12:08
6, 4, L, L, 12:08
6, 5, M, M, 12:08
6, 6, M, M, 12:08
7, 0, L, M, 12:08
7, 1, M, M, 12:08
7, 2, M, H, 12:08
7, 3, L, H, 12:08
7, 4, L, H, 12:08
7, 5, L, H, 12:08
7, 6, M, H, 12:08
7, 7, L, L, 12:08
7, 8, L, L, 12:08
7, 9, M, M, 12:08
7, 10, M, M, 12:08
7, 11, L, M, 12:08
8, 0, L, H, 11:40
8, 1, L, L, 11:40
8, 2, L, L, 11:40
8, 3, L, L, 11:40
8, 4, L, L, 11:40
8, 5, L, H, 11:40
8, 6, L, L, 11:40
