#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 6:11
0, 1, L, L, 6:11
0, 2, L, M, 6:11
0, 3, L, L, 6:11
0, 4, L, M, 6:11
0, 5, L, L, 6:11
0, 6, L, L, 6:11
0, 7, L, L, 6:11
0, 8, H, L, 6:11
0, 9, H, L, 6:11
0, 10, H, L, 6:11
0, 11, H, M, 6:11
0, 12, L, M, 6:11
0, 13, L, L, 6:11
0, 14, L, L, 6:11
0, 15, L, L, 6:11
0, 16, L, L, 6:11
0, 17, L, L, 6:11
0, 18, L, L, 6:11
0, 19, H, L, 6:11
0, 20, H, L, 6:11
0, 21, H, L, 6:11
0, 22, H, L, 6:11
0, 23, L, M, 6:11
0, 24, L, L, 6:11
0, 25, L, L, 6:11
0, 26, M, L, 6:11
0, 27, L, L, 6:11
0, 28, M, L, 6:11
0, 29, M, L, 6:11
0, 30, L, L, 6:11
0, 31, M, L, 6:11
0, 32, L, M, 6:11
0, 33, L, M, 6:11
0, 34, L, L, 6:11
0, 35, L, L, 6:11
0, 36, L, L, 6:11
1, 0, L, L, 6:11
1, 1, L, L, 6:11
1, 2, L, L, 6:11
1, 3, L, L, 6:11
1, 4, L, L, 6:11
1, 5, L, L, 6:11
1, 6, M, M, 6:11
1, 7, M, M, 6:11
1, 8, L, L, 6:11
1, 9, L, L, 6:11
1, 10, L, L, 6:11
1, 11, M, M, 6:11
2, 0, M, M, 6:12
2, 1, L, L, 6:12
2, 2, L, L, 6:12
2, 3, L, L, 6:12
2, 4, L, M, 6:12
2, 5, L, M, 6:12
2, 6, L, M, 6:12
2, 7, L, L, 6:12
2, 8, L, L, 6:12
2, 9, L, L, 6:12
2, 10, L, L, 6:12
2, 11, L, L, 6:12
2, 12, L, L, 6:12
2, 13, L, L, 6:12
2, 14, M, L, 6:12
2, 15, M, M, 6:12
2, 16, L, M, 6:12
2, 17, L, L, 6:12
2, 18, M, L, 6:12
2, 19, L, L, 6:12
2, 20, L, L, 6:12
2, 21, L, L, 6:12
2, 22, L, L, 6:12
2, 23, L, L, 6:12
2, 24, M, L, 6:12
3, 0, L, L, 6:14
3, 1, L, L, 6:14
3, 2, L, L, 6:14
3, 3, L, L, 6:14
3, 4, L, L, 6:14
3, 5, L, L, 6:14
3, 6, L, L, 6:14
3, 7, L, L, 6:14
4, 0, H, L, 6:16
4, 1, L, L, 6:16
4, 2, L, L, 6:16
4, 3, H, L, 6:16
4, 4, H, H, 6:16
4, 5, H, H, 6:16
4, 6, L, H, 6:16
4, 7, L, L, 6:16
4, 8, L, L, 6:16
4, 9, L, L, 6:16
4, 10, M, M, 6:16
4, 11, L, M, 6:16
4, 12, L, L, 6:16
4, 13, L, L, 6:16
4, 14, L, L, 6:16
4, 15, M, L, 6:16
4, 16, M, M, 6:16
4, 17, L, L, 6:16
4, 18, L, L, 6:16
5, 0, L, L, 6:16
5, 1, M, M, 6:16
5, 2, L, M, 6:16
5, 3, L, L, 6:16
5, 4, L, L, 6:16
5, 5, L, L, 6:16
5, 6, L, L, 6:16
5, 7, M, L, 6:16
5, 8, L, M, 6:16
5, 9, M, L, 6:16
5, 10, M, M, 6:16
5, 11, L, L, 6:16
5, 12, L, L, 6:16
5, 13, L, L, 6:16
5, 14, M, L, 6:16
6, 0, L, L, 6:16
6, 1, M, L, 6:16
6, 2, L, L, 6:16
6, 3, L, L, 6:16
6, 4, L, L, 6:16
6, 5, M, M, 6:16
6, 6, L, L, 6:16
7, 0, L, L, 5:40
7, 1, L, L, 5:40
7, 2, L, L, 5:40
7, 3, L, L, 5:40
7, 4, L, L, 5:40
7, 5, L, L, 5:40
7, 6, L, M, 5:40
7, 7, L, L, 5:40
7, 8, L, L, 5:40
7, 9, M, M, 5:40
7, 10, L, L, 5:40
7, 11, L, L, 5:40
8, 0, L, L, 5:47
8, 1, L, L, 5:47
8, 2, L, L, 5:47
8, 3, L, L, 5:47
8, 4, L, L, 5:47
8, 5, L, L, 5:47
8, 6, L, L, 5:47
