#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 12:45
0, 1, L, L, 12:45
0, 2, L, M, 12:45
0, 3, L, L, 12:45
0, 4, L, M, 12:45
0, 5, L, L, 12:45
0, 6, L, L, 12:45
0, 7, H, L, 12:45
0, 8, H, L, 12:45
0, 9, H, M, 12:45
0, 10, H, M, 12:45
0, 11, H, M, 12:45
0, 12, H, M, 12:45
0, 13, H, M, 12:45
0, 14, H, L, 12:45
0, 15, H, M, 12:45
0, 16, H, M, 12:45
0, 17, H, L, 12:45
0, 18, L, L, 12:45
0, 19, L, H, 12:45
0, 20, L, H, 12:45
0, 21, L, H, 12:45
0, 22, M, L, 12:45
0, 23, L, M, 12:45
0, 24, L, M, 12:45
0, 25, L, L, 12:45
0, 26, H, M, 12:45
0, 27, H, L, 12:45
0, 28, H, M, 12:45
0, 29, H, L, 12:45
0, 30, M, L, 12:45
0, 31, M, L, 12:45
0, 32, L, H, 12:45
0, 33, L, H, 12:45
0, 34, L, L, 12:45
0, 35, L, L, 12:45
0, 36, L, L, 12:45
1, 0, L, L, 12:29
1, 1, L, L, 12:29
1, 2, L, L, 12:29
1, 3, L, L, 12:29
1, 4, L, L, 12:29
1, 5, L, L, 12:29
1, 6, M, M, 12:29
1, 7, M, M, 12:29
1, 8, L, L, 12:29
1, 9, L, L, 12:29
1, 10, L, L, 12:29
1, 11, M, M, 12:29
2, 0, M, M, 12:29
2, 1, M, M, 12:29
2, 2, L, L, 12:29
2, 3, L, L, 12:29
2, 4, L, L, 12:29
2, 5, L, L, 12:29
2, 6, M, M, 12:29
2, 7, M, M, 12:29
2, 8, M, M, 12:29
2, 9, L, L, 12:29
2, 10, L, L, 12:29
2, 11, M, M, 12:29
2, 12, M, M, 12:29
2, 13, L, L, 12:29
2, 14, M, L, 12:29
2, 15, M, M, 12:29
2, 16, L, M, 12:29
2, 17, M, L, 12:29
2, 18, M, M, 12:29
2, 19, L, L, 12:29
2, 20, M, M, 12:29
2, 21, L, L, 12:29
2, 22, M, L, 12:29
2, 23, M, L, 12:29
2, 24, M, L, 12:29
3, 0, H, M, 12:29
3, 1, H, M, 12:29
3, 2, H, L, 12:29
3, 3, H, L, 12:29
3, 4, H, L, 12:29
3, 5, H, M, 12:29
3, 6, L, L, 12:29
3, 7, L, L, 12:29
4, 0, L, L, 12:29
4, 1, L, L, 12:29
4, 2, M, L, 12:29
4, 3, H, L, 12:29
4, 4, H, L, 12:29
4, 5, H, H, 12:29
4, 6, L, H, 12:29
4, 7, L, H, 12:29
4, 8, L, L, 12:29
4, 9, L, L, 12:29
4, 10, M, M, 12:29
4, 11, M, M, 12:29
4, 12, L, L, 12:29
4, 13, L, L, 12:29
4, 14, H, L, 12:29
4, 15, H, L, 12:29
4, 16, H, M, 12:29
4, 17, L, L, 12:29
4, 18, L, L, 12:29
5, 0, M, M, 12:36
5, 1, M, M, 12:36
5, 2, L, M, 12:36
5, 3, L, L, 12:36
5, 4, L, L, 12:36
5, 5, L, L, 12:36
5, 6, H, L, 12:36
5, 7, H, L, 12:36
5, 8, H, H, 12:36
5, 9, H, H, 12:36
5, 10, H, H, 12:36
5, 11, L, H, 12:36
5, 12, L, L, 12:36
5, 13, L, L, 12:36
5, 14, M, L, 12:36
6, 0, L, L, 12:29
6, 1, M, M, 12:29
6, 2, L, L, 12:29
6, 3, L, L, 12:29
6, 4, L, L, 12:29
6, 5, M, M, 12:29
6, 6, M, M, 12:29
7, 0, L, M, 12:29
7, 1, M, M, 12:29
7, 2, M, H, 12:29
7, 3, L, H, 12:29
7, 4, L, H, 12:29
7, 5, L, H, 12:29
7, 6, M, H, 12:29
7, 7, L, L, 12:29
7, 8, L, L, 12:29
7, 9, M, M, 12:29
7, 10, M, M, 12:29
7, 11, L, M, 12:29
8, 0, L, H, 12:29
8, 1, L, L, 12:29
8, 2, L, L, 12:29
8, 3, L, L, 12:29
8, 4, L, L, 12:29
8, 5, L, H, 12:29
8, 6, L, L, 12:29
