#lineID, stationID, statusN, statusS, timestamp
0, 0, M, L, 1:34
0, 1, L, L, 1:34
0, 2, M, M, 1:34
0, 3, L, L, 1:34
0, 4, L, L, 1:34
0, 5, L, L, 1:34
0, 6, L, L, 1:34
0, 7, L, L, 1:34
0, 8, L, L, 1:34
0, 9, L, L, 1:34
0, 10, L, M, 1:34
0, 11, M, M, 1:34
0, 12, L, M, 1:34
0, 13, L, L, 1:34
0, 14, L, L, 1:34
0, 15, M, M, 1:34
0, 16, M, M, 1:34
0, 17, M, L, 1:34
0, 18, L, L, 1:34
0, 19, L, L, 1:34
0, 20, L, L, 1:34
0, 21, L, L, 1:34
0, 22, M, L, 1:34
0, 23, M, M, 1:34
0, 24, L, L, 1:34
0, 25, L, L, 1:34
0, 26, H, H, 1:34
0, 27, H, H, 1:34
0, 28, H, H, 1:34
0, 29, H, L, 1:34
0, 30, H, L, 1:34
0, 31, H, L, 1:34
0, 32, L, M, 1:34
0, 33, L, M, 1:34
0, 34, L, L, 1:34
0, 35, L, L, 1:34
0, 36, L, L, 1:34
1, 0, L, L, 1:30
1, 1, L, L, 1:30
1, 2, L, L, 1:30
1, 3, L, L, 1:30
1, 4, L, L, 1:30
1, 5, L, L, 1:30
1, 6, M, M, 1:30
1, 7, M, M, 1:30
1, 8, L, L, 1:30
1, 9, L, L, 1:30
1, 10, L, L, 1:30
1, 11, M, L, 1:30
2, 0, M, M, 1:34
2, 1, L, L, 1:34
2, 2, L, L, 1:34
2, 3, L, L, 1:34
2, 4, M, M, 1:34
2, 5, M, M, 1:34
2, 6, M, M, 1:34
2, 7, M, M, 1:34
2, 8, L, L, 1:34
2, 9, L, L, 1:34
2, 10, L, L, 1:34
2, 11, L, L, 1:34
2, 12, L, L, 1:34
2, 13, L, L, 1:34
2, 14, M, L, 1:34
2, 15, M, M, 1:34
2, 16, L, M, 1:34
2, 17, L, M, 1:34
2, 18, L, L, 1:34
2, 19, L, L, 1:34
2, 20, L, L, 1:34
2, 21, L, L, 1:34
2, 22, M, L, 1:34
2, 23, M, L, 1:34
2, 24, M, L, 1:34
3, 0, L, L, 1:35
3, 1, M, M, 1:35
3, 2, M, M, 1:35
3, 3, L, L, 1:35
3, 4, L, L, 1:35
3, 5, M, M, 1:35
3, 6, L, L, 1:35
3, 7, L, L, 1:35
4, 0, M, M, 1:41
4, 1, M, L, 1:41
4, 2, H, L, 1:41
4, 3, H, L, 1:41
4, 4, H, L, 1:41
4, 5, H, H, 1:41
4, 6, L, H, 1:41
4, 7, L, H, 1:41
4, 8, M, L, 1:41
4, 9, L, L, 1:41
4, 10, M, M, 1:41
4, 11, M, H, 1:41
4, 12, L, H, 1:41
4, 13, L, H, 1:41
4, 14, M, L, 1:41
4, 15, M, L, 1:41
4, 16, M, M, 1:41
4, 17, L, M, 1:41
4, 18, L, M, 1:41
5, 0, L, M, 1:43
5, 1, M, M, 1:43
5, 2, M, L, 1:43
5, 3, L, L, 1:43
5, 4, L, L, 1:43
5, 5, L, L, 1:43
5, 6, M, L, 1:43
5, 7, M, L, 1:43
5, 8, L, M, 1:43
5, 9, M, L, 1:43
5, 10, M, M, 1:43
5, 11, L, M, 1:43
5, 12, L, M, 1:43
5, 13, M, L, 1:43
5, 14, L, L, 1:43
6, 0, L, L, 1:43
6, 1, L, L, 1:43
6, 2, L, L, 1:43
6, 3, L, L, 1:43
6, 4, L, L, 1:43
6, 5, M, L, 1:43
6, 6, M, L, 1:43
7, 0, L, M, 1:43
7, 1, L, M, 1:43
7, 2, M, M, 1:43
7, 3, L, L, 1:43
7, 4, L, L, 1:43
7, 5, L, L, 1:43
7, 6, M, M, 1:43
7, 7, L, M, 1:43
7, 8, L, M, 1:43
7, 9, L, H, 1:43
7, 10, L, H, 1:43
7, 11, M, L, 1:43
8, 0, L, H, 1:44
8, 1, L, H, 1:44
8, 2, L, M, 1:44
8, 3, L, L, 1:44
8, 4, L, L, 1:44
8, 5, L, L, 1:44
8, 6, L, L, 1:44
