#lineID, stationID, statusN, statusS, timestamp
0, 0, M, L, 7:32
0, 1, L, L, 7:32
0, 2, M, L, 7:32
0, 3, L, L, 7:32
0, 4, L, L, 7:32
0, 5, L, L, 7:32
0, 6, L, L, 7:32
0, 7, L, L, 7:32
0, 8, H, L, 7:32
0, 9, H, L, 7:32
0, 10, H, L, 7:32
0, 11, H, L, 7:32
0, 12, H, L, 7:32
0, 13, H, L, 7:32
0, 14, H, L, 7:32
0, 15, H, L, 7:32
0, 16, H, L, 7:32
0, 17, H, L, 7:32
0, 18, H, L, 7:32
0, 19, H, L, 7:32
0, 20, H, L, 7:32
0, 21, H, L, 7:32
0, 22, H, L, 7:32
0, 23, H, L, 7:32
0, 24, H, L, 7:32
0, 25, H, L, 7:32
0, 26, H, L, 7:32
0, 27, L, L, 7:32
0, 28, H, H, 7:32
0, 29, H, H, 7:32
0, 30, H, L, 7:32
0, 31, H, L, 7:32
0, 32, L, M, 7:32
0, 33, L, M, 7:32
0, 34, L, L, 7:32
0, 35, L, L, 7:32
0, 36, L, L, 7:32
1, 0, L, L, 7:25
1, 1, L, L, 7:25
1, 2, L, L, 7:25
1, 3, L, L, 7:25
1, 4, L, L, 7:25
1, 5, M, L, 7:25
1, 6, M, M, 7:25
1, 7, M, M, 7:25
1, 8, L, L, 7:25
1, 9, L, L, 7:25
1, 10, M, L, 7:25
1, 11, M, L, 7:25
2, 0, M, M, 7:25
2, 1, L, L, 7:25
2, 2, L, L, 7:25
2, 3, L, L, 7:25
2, 4, L, L, 7:25
2, 5, L, L, 7:25
2, 6, L, L, 7:25
2, 7, L, L, 7:25
2, 8, L, L, 7:25
2, 9, L, L, 7:25
2, 10, L, L, 7:25
2, 11, L, L, 7:25
2, 12, L, L, 7:25
2, 13, L, L, 7:25
2, 14, M, L, 7:25
2, 15, M, M, 7:25
2, 16, L, M, 7:25
2, 17, L, L, 7:25
2, 18, L, L, 7:25
2, 19, L, L, 7:25
2, 20, L, L, 7:25
2, 21, L, L, 7:25
2, 22, M, L, 7:25
2, 23, M, L, 7:25
2, 24, M, L, 7:25
3, 0, L, L, 7:25
3, 1, M, M, 7:25
3, 2, M, M, 7:25
3, 3, L, L, 7:25
3, 4, L, L, 7:25
3, 5, M, M, 7:25
3, 6, L, L, 7:25
3, 7, L, L, 7:25
4, 0, M, M, 7:26
4, 1, M, L, 7:26
4, 2, L, L, 7:26
4, 3, L, L, 7:26
4, 4, M, L, 7:26
4, 5, M, H, 7:26
4, 6, L, H, 7:26
4, 7, L, H, 7:26
4, 8, M, L, 7:26
4, 9, L, L, 7:26
4, 10, H, L, 7:26
4, 11, H, M, 7:26
4, 12, M, L, 7:26
4, 13, H, L, 7:26
4, 14, H, L, 7:26
4, 15, H, L, 7:26
4, 16, H, M, 7:26
4, 17, H, M, 7:26
4, 18, L, M, 7:26
5, 0, H, H, 7:26
5, 1, H, H, 7:26
5, 2, H, H, 7:26
5, 3, L, M, 7:26
5, 4, L, L, 7:26
5, 5, L, L, 7:26
5, 6, L, M, 7:26
5, 7, L, M, 7:26
5, 8, M, L, 7:26
5, 9, M, M, 7:26
5, 10, M, M, 7:26
5, 11, L, M, 7:26
5, 12, L, M, 7:26
5, 13, M, M, 7:26
5, 14, L, M, 7:26
6, 0, L, M, 7:26
6, 1, L, L, 7:26
6, 2, L, L, 7:26
6, 3, L, L, 7:26
6, 4, L, L, 7:26
6, 5, M, L, 7:26
6, 6, M, L, 7:26
7, 0, L, L, 7:28
7, 1, L, L, 7:28
7, 2, L, L, 7:28
7, 3, L, L, 7:28
7, 4, L, L, 7:28
7, 5, L, L, 7:28
7, 6, L, L, 7:28
7, 7, L, L, 7:28
7, 8, L, M, 7:28
7, 9, M, M, 7:28
7, 10, M, M, 7:28
7, 11, M, M, 7:28
8, 0, L, H, 7:26
8, 1, L, H, 7:26
8, 2, L, L, 7:26
8, 3, L, L, 7:26
8, 4, L, L, 7:26
8, 5, L, L, 7:26
8, 6, L, L, 7:26
