#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 10:57
0, 1, L, L, 10:57
0, 2, M, M, 10:57
0, 3, L, L, 10:57
0, 4, L, L, 10:57
0, 5, L, L, 10:57
0, 6, L, L, 10:57
0, 7, L, L, 10:57
0, 8, L, L, 10:57
0, 9, L, L, 10:57
0, 10, L, L, 10:57
0, 11, L, M, 10:57
0, 12, L, M, 10:57
0, 13, L, L, 10:57
0, 14, L, L, 10:57
0, 15, L, L, 10:57
0, 16, L, L, 10:57
0, 17, L, L, 10:57
0, 18, L, L, 10:57
0, 19, L, L, 10:57
0, 20, L, L, 10:57
0, 21, L, L, 10:57
0, 22, M, L, 10:57
0, 23, L, M, 10:57
0, 24, L, L, 10:57
0, 25, L, L, 10:57
0, 26, M, M, 10:57
0, 27, L, L, 10:57
0, 28, L, L, 10:57
0, 29, M, L, 10:57
0, 30, L, L, 10:57
0, 31, M, L, 10:57
0, 32, L, M, 10:57
0, 33, L, M, 10:57
0, 34, L, L, 10:57
0, 35, L, L, 10:57
0, 36, L, L, 10:57
1, 0, L, L, 10:57
1, 1, L, L, 10:57
1, 2, L, L, 10:57
1, 3, L, L, 10:57
1, 4, L, L, 10:57
1, 5, L, L, 10:57
1, 6, M, M, 10:57
1, 7, M, M, 10:57
1, 8, L, L, 10:57
1, 9, L, L, 10:57
1, 10, L, L, 10:57
1, 11, M, M, 10:57
2, 0, M, M, 10:57
2, 1, M, M, 10:57
2, 2, L, L, 10:57
2, 3, L, L, 10:57
2, 4, M, M, 10:57
2, 5, L, M, 10:57
2, 6, L, M, 10:57
2, 7, L, M, 10:57
2, 8, L, L, 10:57
2, 9, L, L, 10:57
2, 10, L, L, 10:57
2, 11, L, L, 10:57
2, 12, L, L, 10:57
2, 13, L, L, 10:57
2, 14, L, L, 10:57
2, 15, M, M, 10:57
2, 16, L, L, 10:57
2, 17, L, L, 10:57
2, 18, L, L, 10:57
2, 19, L, L, 10:57
2, 20, L, L, 10:57
2, 21, L, L, 10:57
2, 22, L, L, 10:57
2, 23, L, L, 10:57
2, 24, M, M, 10:57
3, 0, L, L, 10:57
3, 1, L, M, 10:57
3, 2, L, L, 10:57
3, 3, L, L, 10:57
3, 4, L, L, 10:57
3, 5, M, M, 10:57
3, 6, L, L, 10:57
3, 7, L, M, 10:57
4, 0, M, L, 10:57
4, 1, M, L, 10:57
4, 2, L, L, 10:57
4, 3, L, L, 10:57
4, 4, L, L, 10:57
4, 5, L, L, 10:57
4, 6, L, L, 10:57
4, 7, L, L, 10:57
4, 8, L, L, 10:57
4, 9, L, L, 10:57
4, 10, M, M, 10:57
4, 11, L, L, 10:57
4, 12, L, L, 10:57
4, 13, L, L, 10:57
4, 14, L, L, 10:57
4, 15, L, L, 10:57
4, 16, M, M, 10:57
4, 17, L, M, 10:57
4, 18, M, M, 10:57
5, 0, L, M, 10:58
5, 1, L, M, 10:58
5, 2, L, M, 10:58
5, 3, L, L, 10:58
5, 4, L, L, 10:58
5, 5, L, M, 10:58
5, 6, L, L, 10:58
5, 7, L, L, 10:58
5, 8, L, L, 10:58
5, 9, L, L, 10:58
5, 10, L, L, 10:58
5, 11, M, M, 10:58
5, 12, L, L, 10:58
5, 13, L, L, 10:58
5, 14, L, L, 10:58
6, 0, L, L, 10:58
6, 1, L, L, 10:58
6, 2, L, L, 10:58
6, 3, L, L, 10:58
6, 4, L, L, 10:58
6, 5, L, L, 10:58
6, 6, M, M, 10:58
7, 0, M, M, 10:58
7, 1, M, M, 10:58
7, 2, M, L, 10:58
7, 3, M, M, 10:58
7, 4, L, L, 10:58
7, 5, L, L, 10:58
7, 6, M, M, 10:58
7, 7, L, L, 10:58
7, 8, L, L, 10:58
7, 9, L, M, 10:58
7, 10, M, M, 10:58
7, 11, M, L, 10:58
8, 0, L, L, 10:58
8, 1, L, L, 10:58
8, 2, L, H, 10:58
8, 3, L, L, 10:58
8, 4, L, L, 10:58
8, 5, L, L, 10:58
8, 6, L, L, 10:58
