#lineID, stationID, statusN, statusS, timestamp
0, 0, M, L, 6:01
0, 1, L, L, 6:01
0, 2, M, M, 6:01
0, 3, L, L, 6:01
0, 4, L, L, 6:01
0, 5, L, L, 6:01
0, 6, L, L, 6:01
0, 7, L, L, 6:01
0, 8, H, L, 6:01
0, 9, H, L, 6:01
0, 10, H, M, 6:01
0, 11, H, M, 6:01
0, 12, H, M, 6:01
0, 13, H, L, 6:01
0, 14, H, L, 6:01
0, 15, H, L, 6:01
0, 16, H, M, 6:01
0, 17, M, L, 6:01
0, 18, L, L, 6:01
0, 19, L, H, 6:01
0, 20, L, H, 6:01
0, 21, L, H, 6:01
0, 22, L, H, 6:01
0, 23, M, H, 6:01
0, 24, H, H, 6:01
0, 25, H, H, 6:01
0, 26, H, H, 6:01
0, 27, L, H, 6:01
0, 28, L, H, 6:01
0, 29, M, H, 6:01
0, 30, L, L, 6:01
0, 31, M, L, 6:01
0, 32, L, H, 6:01
0, 33, L, H, 6:01
0, 34, L, L, 6:01
0, 35, L, L, 6:01
0, 36, L, L, 6:01
1, 0, L, L, 6:01
1, 1, L, L, 6:01
1, 2, L, M, 6:01
1, 3, L, M, 6:01
1, 4, L, M, 6:01
1, 5, L, L, 6:01
1, 6, M, M, 6:01
1, 7, M, M, 6:01
1, 8, L, L, 6:01
1, 9, L, L, 6:01
1, 10, L, L, 6:01
1, 11, M, M, 6:01
2, 0, M, M, 6:01
2, 1, L, L, 6:01
2, 2, L, L, 6:01
2, 3, L, L, 6:01
2, 4, M, M, 6:01
2, 5, L, M, 6:01
2, 6, L, M, 6:01
2, 7, L, M, 6:01
2, 8, L, L, 6:01
2, 9, L, L, 6:01
2, 10, L, L, 6:01
2, 11, L, L, 6:01
2, 12, L, L, 6:01
2, 13, L, L, 6:01
2, 14, L, L, 6:01
2, 15, L, H, 6:01
2, 16, H, H, 6:01
2, 17, H, H, 6:01
2, 18, H, H, 6:01
2, 19, H, H, 6:01
2, 20, H, H, 6:01
2, 21, H, L, 6:01
2, 22, H, L, 6:01
2, 23, H, L, 6:01
2, 24, H, M, 6:01
3, 0, H, M, 6:01
3, 1, H, M, 6:01
3, 2, H, M, 6:01
3, 3, H, L, 6:01
3, 4, H, L, 6:01
3, 5, H, H, 6:01
3, 6, L, H, 6:01
3, 7, L, H, 6:01
4, 0, M, L, 6:00
4, 1, M, L, 6:00
4, 2, L, L, 6:00
4, 3, L, L, 6:00
4, 4, L, L, 6:00
4, 5, M, M, 6:00
4, 6, M, M, 6:00
4, 7, M, M, 6:00
4, 8, L, L, 6:00
4, 9, L, L, 6:00
4, 10, M, M, 6:00
4, 11, L, L, 6:00
4, 12, L, L, 6:00
4, 13, L, L, 6:00
4, 14, L, H, 6:00
4, 15, L, H, 6:00
4, 16, M, H, 6:00
4, 17, M, H, 6:00
4, 18, M, H, 6:00
5, 0, M, M, 6:00
5, 1, M, M, 6:00
5, 2, L, M, 6:00
5, 3, L, L, 6:00
5, 4, L, L, 6:00
5, 5, L, M, 6:00
5, 6, M, H, 6:00
5, 7, M, H, 6:00
5, 8, M, H, 6:00
5, 9, M, H, 6:00
5, 10, M, H, 6:00
5, 11, M, M, 6:00
5, 12, L, L, 6:00
5, 13, M, L, 6:00
5, 14, L, L, 6:00
6, 0, L, M, 6:00
6, 1, M, M, 6:00
6, 2, L, L, 6:00
6, 3, L, L, 6:00
6, 4, L, L, 6:00
6, 5, M, M, 6:00
6, 6, M, M, 6:00
7, 0, M, M, 6:00
7, 1, M, M, 6:00
7, 2, M, M, 6:00
7, 3, L, M, 6:00
7, 4, L, M, 6:00
7, 5, M, M, 6:00
7, 6, M, M, 6:00
7, 7, L, M, 6:00
7, 8, L, L, 6:00
7, 9, L, M, 6:00
7, 10, M, M, 6:00
7, 11, M, L, 6:00
8, 0, L, M, 6:00
8, 1, L, L, 6:00
8, 2, L, L, 6:00
8, 3, L, L, 6:00
8, 4, L, L, 6:00
8, 5, L, L, 6:00
8, 6, L, L, 6:00
