#lineID, stationID, statusN, statusS, timestamp
0, 0, M, L, 7:58
0, 1, L, L, 7:58
0, 2, M, M, 7:58
0, 3, L, L, 7:58
0, 4, M, M, 7:58
0, 5, M, L, 7:58
0, 6, L, L, 7:58
0, 7, H, L, 7:58
0, 8, H, L, 7:58
0, 9, H, L, 7:58
0, 10, H, L, 7:58
0, 11, H, M, 7:58
0, 12, L, M, 7:58
0, 13, L, L, 7:58
0, 14, L, L, 7:58
0, 15, H, L, 7:58
0, 16, H, H, 7:58
0, 17, M, H, 7:58
0, 18, L, L, 7:58
0, 19, H, L, 7:58
0, 20, H, L, 7:58
0, 21, H, L, 7:58
0, 22, H, L, 7:58
0, 23, H, M, 7:58
0, 24, H, L, 7:58
0, 25, H, L, 7:58
0, 26, H, L, 7:58
0, 27, L, L, 7:58
0, 28, L, H, 7:58
0, 29, M, H, 7:58
0, 30, L, L, 7:58
0, 31, L, L, 7:58
0, 32, L, H, 7:58
0, 33, L, H, 7:58
0, 34, L, L, 7:58
0, 35, L, L, 7:58
0, 36, L, L, 7:58
1, 0, L, L, 7:49
1, 1, L, L, 7:49
1, 2, L, L, 7:49
1, 3, L, L, 7:49
1, 4, L, L, 7:49
1, 5, M, L, 7:49
1, 6, M, M, 7:49
1, 7, M, M, 7:49
1, 8, L, L, 7:49
1, 9, L, L, 7:49
1, 10, M, L, 7:49
1, 11, M, M, 7:49
2, 0, H, H, 7:49
2, 1, M, M, 7:49
2, 2, L, L, 7:49
2, 3, L, L, 7:49
2, 4, M, M, 7:49
2, 5, M, M, 7:49
2, 6, M, M, 7:49
2, 7, L, L, 7:49
2, 8, M, M, 7:49
2, 9, L, L, 7:49
2, 10, L, L, 7:49
2, 11, L, L, 7:49
2, 12, L, L, 7:49
2, 13, L, L, 7:49
2, 14, M, M, 7:49
2, 15, M, M, 7:49
2, 16, L, L, 7:49
2, 17, L, L, 7:49
2, 18, M, M, 7:49
2, 19, L, L, 7:49
2, 20, L, L, 7:49
2, 21, L, L, 7:49
2, 22, L, L, 7:49
2, 23, M, L, 7:49
2, 24, M, M, 7:49
3, 0, H, L, 7:49
3, 1, H, M, 7:49
3, 2, H, L, 7:49
3, 3, H, L, 7:49
3, 4, H, L, 7:49
3, 5, H, M, 7:49
3, 6, L, L, 7:49
3, 7, L, L, 7:49
4, 0, H, L, 7:49
4, 1, H, L, 7:49
4, 2, H, L, 7:49
4, 3, H, H, 7:49
4, 4, H, H, 7:49
4, 5, H, H, 7:49
4, 6, L, H, 7:49
4, 7, L, H, 7:49
4, 8, L, L, 7:49
4, 9, L, L, 7:49
4, 10, M, M, 7:49
4, 11, M, L, 7:49
4, 12, M, L, 7:49
4, 13, H, L, 7:49
4, 14, H, L, 7:49
4, 15, H, L, 7:49
4, 16, H, H, 7:49
4, 17, H, H, 7:49
4, 18, H, L, 7:49
5, 0, M, M, 7:49
5, 1, M, M, 7:49
5, 2, L, L, 7:49
5, 3, L, L, 7:49
5, 4, L, L, 7:49
5, 5, L, L, 7:49
5, 6, L, H, 7:49
5, 7, L, H, 7:49
5, 8, M, H, 7:49
5, 9, M, L, 7:49
5, 10, M, M, 7:49
5, 11, L, M, 7:49
5, 12, L, M, 7:49
5, 13, L, M, 7:49
5, 14, L, M, 7:49
6, 0, L, H, 7:49
6, 1, L, H, 7:49
6, 2, L, H, 7:49
6, 3, L, L, 7:49
6, 4, L, L, 7:49
6, 5, L, L, 7:49
6, 6, M, M, 7:49
7, 0, M, M, 7:49
7, 1, M, M, 7:49
7, 2, L, L, 7:49
7, 3, L, L, 7:49
7, 4, L, L, 7:49
7, 5, L, L, 7:49
7, 6, L, M, 7:49
7, 7, L, L, 7:49
7, 8, L, L, 7:49
7, 9, M, H, 7:49
7, 10, M, H, 7:49
7, 11, L, H, 7:49
8, 0, L, H, 7:55
8, 1, L, H, 7:55
8, 2, L, L, 7:55
8, 3, L, L, 7:55
8, 4, L, L, 7:55
8, 5, L, L, 7:55
8, 6, L, L, 7:55
