#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 4:10
0, 1, L, L, 4:10
0, 2, M, M, 4:10
0, 3, L, L, 4:10
0, 4, L, L, 4:10
0, 5, L, L, 4:10
0, 6, L, L, 4:10
0, 7, L, L, 4:10
0, 8, H, L, 4:10
0, 9, H, L, 4:10
0, 10, H, M, 4:10
0, 11, H, M, 4:10
0, 12, H, M, 4:10
0, 13, H, L, 4:10
0, 14, H, L, 4:10
0, 15, H, L, 4:10
0, 16, H, H, 4:10
0, 17, H, H, 4:10
0, 18, L, H, 4:10
0, 19, L, H, 4:10
0, 20, L, H, 4:10
0, 21, L, H, 4:10
0, 22, L, H, 4:10
0, 23, L, H, 4:10
0, 24, L, H, 4:10
0, 25, L, M, 4:10
0, 26, M, M, 4:10
0, 27, L, L, 4:10
0, 28, L, L, 4:10
0, 29, L, L, 4:10
0, 30, M, L, 4:10
0, 31, M, L, 4:10
0, 32, L, M, 4:10
0, 33, L, M, 4:10
0, 34, L, L, 4:10
0, 35, L, L, 4:10
0, 36, L, L, 4:10
1, 0, L, L, 4:10
1, 1, L, L, 4:10
1, 2, L, L, 4:10
1, 3, L, L, 4:10
1, 4, L, L, 4:10
1, 5, L, L, 4:10
1, 6, M, M, 4:10
1, 7, M, M, 4:10
1, 8, L, L, 4:10
1, 9, L, L, 4:10
1, 10, L, L, 4:10
1, 11, L, L, 4:10
2, 0, M, M, 4:11
2, 1, M, M, 4:11
2, 2, L, L, 4:11
2, 3, L, L, 4:11
2, 4, M, M, 4:11
2, 5, M, M, 4:11
2, 6, L, M, 4:11
2, 7, L, M, 4:11
2, 8, L, M, 4:11
2, 9, L, L, 4:11
2, 10, L, L, 4:11
2, 11, L, L, 4:11
2, 12, L, L, 4:11
2, 13, L, L, 4:11
2, 14, L, L, 4:11
2, 15, M, M, 4:11
2, 16, L, L, 4:11
2, 17, L, L, 4:11
2, 18, L, L, 4:11
2, 19, L, L, 4:11
2, 20, L, L, 4:11
2, 21, L, L, 4:11
2, 22, L, L, 4:11
2, 23, L, L, 4:11
2, 24, L, L, 4:11
3, 0, L, L, 4:11
3, 1, M, M, 4:11
3, 2, M, M, 4:11
3, 3, M, L, 4:11
3, 4, M, L, 4:11
3, 5, M, M, 4:11
3, 6, L, M, 4:11
3, 7, L, M, 4:11
4, 0, L, L, 4:11
4, 1, L, L, 4:11
4, 2, M, L, 4:11
4, 3, M, L, 4:11
4, 4, L, H, 4:11
4, 5, M, H, 4:11
4, 6, M, H, 4:11
4, 7, L, H, 4:11
4, 8, M, L, 4:11
4, 9, L, L, 4:11
4, 10, H, H, 4:11
4, 11, L, L, 4:11
4, 12, L, L, 4:11
4, 13, L, L, 4:11
4, 14, L, M, 4:11
4, 15, L, M, 4:11
4, 16, L, H, 4:11
4, 17, L, H, 4:11
4, 18, L, H, 4:11
5, 0, M, H, 4:11
5, 1, M, H, 4:11
5, 2, L, H, 4:11
5, 3, L, L, 4:11
5, 4, L, L, 4:11
5, 5, L, L, 4:11
5, 6, M, H, 4:11
5, 7, M, H, 4:11
5, 8, H, H, 4:11
5, 9, H, H, 4:11
5, 10, H, H, 4:11
5, 11, M, H, 4:11
5, 12, L, L, 4:11
5, 13, L, L, 4:11
5, 14, L, L, 4:11
6, 0, M, M, 4:10
6, 1, M, M, 4:10
6, 2, L, L, 4:10
6, 3, L, L, 4:10
6, 4, L, L, 4:10
6, 5, L, L, 4:10
6, 6, L, L, 4:10
7, 0, H, H, 4:10
7, 1, M, H, 4:10
7, 2, M, H, 4:10
7, 3, M, H, 4:10
7, 4, M, H, 4:10
7, 5, M, H, 4:10
7, 6, M, H, 4:10
7, 7, L, H, 4:10
7, 8, L, L, 4:10
7, 9, M, M, 4:10
7, 10, M, M, 4:10
7, 11, M, M, 4:10
8, 0, L, H, 4:10
8, 1, L, L, 4:10
8, 2, L, L, 4:10
8, 3, L, L, 4:10
8, 4, L, L, 4:10
8, 5, L, L, 4:10
8, 6, L, L, 4:10
