#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 12:35
0, 1, L, L, 12:35
0, 2, M, M, 12:35
0, 3, L, L, 12:35
0, 4, L, L, 12:35
0, 5, L, L, 12:35
0, 6, L, L, 12:35
0, 7, L, L, 12:35
0, 8, H, L, 12:35
0, 9, H, L, 12:35
0, 10, H, M, 12:35
0, 11, H, L, 12:35
0, 12, H, L, 12:35
0, 13, H, L, 12:35
0, 14, H, L, 12:35
0, 15, H, L, 12:35
0, 16, H, H, 12:35
0, 17, H, H, 12:35
0, 18, L, L, 12:35
0, 19, L, L, 12:35
0, 20, L, L, 12:35
0, 21, L, H, 12:35
0, 22, M, L, 12:35
0, 23, L, L, 12:35
0, 24, L, L, 12:35
0, 25, L, L, 12:35
0, 26, M, L, 12:35
0, 27, L, L, 12:35
0, 28, L, M, 12:35
0, 29, M, L, 12:35
0, 30, L, L, 12:35
0, 31, L, L, 12:35
0, 32, L, H, 12:35
0, 33, L, H, 12:35
0, 34, L, L, 12:35
0, 35, L, L, 12:35
0, 36, L, L, 12:35
1, 0, L, L, 12:35
1, 1, L, L, 12:35
1, 2, L, L, 12:35
1, 3, L, L, 12:35
1, 4, L, L, 12:35
1, 5, L, L, 12:35
1, 6, M, M, 12:35
1, 7, M, M, 12:35
1, 8, L, L, 12:35
1, 9, L, L, 12:35
1, 10, L, L, 12:35
1, 11, L, L, 12:35
2, 0, M, M, 12:35
2, 1, M, L, 12:35
2, 2, L, L, 12:35
2, 3, L, L, 12:35
2, 4, M, M, 12:35
2, 5, M, M, 12:35
2, 6, M, L, 12:35
2, 7, L, L, 12:35
2, 8, L, L, 12:35
2, 9, L, L, 12:35
2, 10, L, L, 12:35
2, 11, L, L, 12:35
2, 12, L, L, 12:35
2, 13, L, L, 12:35
2, 14, L, L, 12:35
2, 15, M, M, 12:35
2, 16, L, L, 12:35
2, 17, L, L, 12:35
2, 18, L, L, 12:35
2, 19, L, L, 12:35
2, 20, L, L, 12:35
2, 21, L, L, 12:35
2, 22, L, L, 12:35
2, 23, L, L, 12:35
2, 24, L, L, 12:35
3, 0, L, L, 12:35
3, 1, H, L, 12:35
3, 2, H, L, 12:35
3, 3, H, L, 12:35
3, 4, H, L, 12:35
3, 5, H, M, 12:35
3, 6, L, M, 12:35
3, 7, L, M, 12:35
4, 0, L, L, 12:41
4, 1, L, L, 12:41
4, 2, M, L, 12:41
4, 3, M, L, 12:41
4, 4, L, H, 12:41
4, 5, M, H, 12:41
4, 6, M, H, 12:41
4, 7, L, H, 12:41
4, 8, M, L, 12:41
4, 9, L, L, 12:41
4, 10, H, H, 12:41
4, 11, H, H, 12:41
4, 12, L, H, 12:41
4, 13, H, L, 12:41
4, 14, H, L, 12:41
4, 15, H, H, 12:41
4, 16, H, H, 12:41
4, 17, H, H, 12:41
4, 18, L, H, 12:41
5, 0, M, M, 12:41
5, 1, M, M, 12:41
5, 2, M, M, 12:41
5, 3, L, L, 12:41
5, 4, L, L, 12:41
5, 5, H, L, 12:41
5, 6, H, H, 12:41
5, 7, H, H, 12:41
5, 8, L, H, 12:41
5, 9, L, H, 12:41
5, 10, H, H, 12:41
5, 11, H, H, 12:41
5, 12, L, L, 12:41
5, 13, L, L, 12:41
5, 14, L, L, 12:41
6, 0, L, L, 12:41
6, 1, L, L, 12:41
6, 2, L, L, 12:41
6, 3, L, L, 12:41
6, 4, L, L, 12:41
6, 5, L, L, 12:41
6, 6, L, L, 12:41
7, 0, M, M, 12:42
7, 1, M, M, 12:42
7, 2, L, L, 12:42
7, 3, L, L, 12:42
7, 4, M, M, 12:42
7, 5, M, M, 12:42
7, 6, M, M, 12:42
7, 7, L, L, 12:42
7, 8, L, L, 12:42
7, 9, M, M, 12:42
7, 10, M, M, 12:42
7, 11, M, M, 12:42
8, 0, L, L, 12:32
8, 1, L, L, 12:32
8, 2, L, L, 12:32
8, 3, L, L, 12:32
8, 4, L, L, 12:32
8, 5, L, L, 12:32
8, 6, L, L, 12:32
