#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 4:46
0, 1, L, L, 4:46
0, 2, M, M, 4:46
0, 3, L, L, 4:46
0, 4, L, L, 4:46
0, 5, L, L, 4:46
0, 6, L, L, 4:46
0, 7, L, L, 4:46
0, 8, H, L, 4:46
0, 9, H, L, 4:46
0, 10, H, M, 4:46
0, 11, H, M, 4:46
0, 12, H, M, 4:46
0, 13, H, L, 4:46
0, 14, H, L, 4:46
0, 15, H, L, 4:46
0, 16, H, H, 4:46
0, 17, H, H, 4:46
0, 18, L, H, 4:46
0, 19, L, H, 4:46
0, 20, L, H, 4:46
0, 21, L, H, 4:46
0, 22, L, H, 4:46
0, 23, L, H, 4:46
0, 24, L, H, 4:46
0, 25, L, M, 4:46
0, 26, M, M, 4:46
0, 27, H, L, 4:46
0, 28, H, L, 4:46
0, 29, H, L, 4:46
0, 30, H, L, 4:46
0, 31, H, L, 4:46
0, 32, H, H, 4:46
0, 33, H, H, 4:46
0, 34, L, H, 4:46
0, 35, L, H, 4:46
0, 36, L, L, 4:46
1, 0, L, L, 4:33
1, 1, L, L, 4:33
1, 2, L, L, 4:33
1, 3, L, L, 4:33
1, 4, L, L, 4:33
1, 5, L, L, 4:33
1, 6, M, M, 4:33
1, 7, M, M, 4:33
1, 8, L, L, 4:33
1, 9, L, L, 4:33
1, 10, L, L, 4:33
1, 11, L, L, 4:33
