#lineID, stationID, statusN, statusS, timestamp
0, 0, M, L, 12:19
0, 1, L, L, 12:19
0, 2, M, L, 12:19
0, 3, L, L, 12:19
0, 4, L, L, 12:19
0, 5, L, L, 12:19
0, 6, L, L, 12:19
0, 7, L, L, 12:19
0, 8, L, L, 12:19
0, 9, L, L, 12:19
0, 10, L, M, 12:19
0, 11, L, L, 12:19
0, 12, L, L, 12:19
0, 13, L, L, 12:19
0, 14, L, L, 12:19
0, 15, L, L, 12:19
0, 16, L, L, 12:19
0, 17, L, L, 12:19
0, 18, L, L, 12:19
0, 19, L, L, 12:19
0, 20, L, L, 12:19
0, 21, L, L, 12:19
0, 22, L, L, 12:19
0, 23, L, L, 12:19
0, 24, L, L, 12:19
0, 25, L, L, 12:19
0, 26, M, L, 12:19
0, 27, L, L, 12:19
0, 28, M, L, 12:19
0, 29, M, L, 12:19
0, 30, L, L, 12:19
0, 31, L, L, 12:19
0, 32, M, M, 12:19
0, 33, L, L, 12:19
0, 34, L, L, 12:19
0, 35, L, L, 12:19
0, 36, L, L, 12:19
1, 0, L, L, 11:16
1, 1, L, L, 11:16
1, 2, L, L, 11:16
1, 3, L, L, 11:16
1, 4, L, L, 11:16
1, 5, L, L, 11:16
1, 6, M, M, 11:16
1, 7, M, M, 11:16
1, 8, L, L, 11:16
1, 9, L, L, 11:16
1, 10, L, L, 11:16
1, 11, L, L, 11:16
2, 0, M, M, 11:16
2, 1, M, M, 11:16
2, 2, L, L, 11:16
2, 3, L, L, 11:16
2, 4, M, M, 11:16
2, 5, L, L, 11:16
2, 6, L, L, 11:16
2, 7, L, L, 11:16
2, 8, L, L, 11:16
2, 9, L, L, 11:16
2, 10, L, L, 11:16
2, 11, L, L, 11:16
2, 12, L, L, 11:16
2, 13, L, L, 11:16
2, 14, L, L, 11:16
2, 15, M, M, 11:16
2, 16, L, L, 11:16
2, 17, L, L, 11:16
2, 18, L, L, 11:16
2, 19, L, L, 11:16
2, 20, L, L, 11:16
2, 21, L, L, 11:16
2, 22, L, L, 11:16
2, 23, L, L, 11:16
2, 24, L, L, 11:16
3, 0, L, L, 11:16
3, 1, L, M, 11:16
3, 2, L, M, 11:16
3, 3, L, L, 11:16
3, 4, M, L, 11:16
3, 5, M, M, 11:16
3, 6, L, M, 11:16
3, 7, L, M, 11:16
4, 0, L, L, 12:39
4, 1, L, L, 12:39
4, 2, L, L, 12:39
4, 3, L, L, 12:39
4, 4, L, M, 12:39
4, 5, M, M, 12:39
4, 6, M, M, 12:39
4, 7, L, L, 12:39
4, 8, L, L, 12:39
4, 9, L, L, 12:39
4, 10, M, M, 12:39
4, 11, L, M, 12:39
4, 12, M, M, 12:39
4, 13, L, L, 12:39
4, 14, L, L, 12:39
4, 15, L, M, 12:39
4, 16, M, H, 12:39
4, 17, L, H, 12:39
4, 18, L, M, 12:39
5, 0, M, M, 12:40
5, 1, M, M, 12:40
5, 2, L, M, 12:40
5, 3, L, L, 12:40
5, 4, M, L, 12:40
5, 5, L, L, 12:40
5, 6, L, L, 12:40
5, 7, L, L, 12:40
5, 8, M, L, 12:40
5, 9, M, L, 12:40
5, 10, L, M, 12:40
5, 11, L, L, 12:40
5, 12, L, L, 12:40
5, 13, L, L, 12:40
5, 14, M, L, 12:40
6, 0, M, L, 12:40
6, 1, L, M, 12:40
6, 2, L, L, 12:40
6, 3, L, L, 12:40
6, 4, L, L, 12:40
6, 5, M, M, 12:40
6, 6, M, M, 12:40
7, 0, M, M, 12:40
7, 1, M, M, 12:40
7, 2, L, M, 12:40
7, 3, L, L, 12:40
7, 4, L, L, 12:40
7, 5, M, L, 12:40
7, 6, M, M, 12:40
7, 7, L, L, 12:40
7, 8, L, L, 12:40
7, 9, L, M, 12:40
7, 10, M, M, 12:40
7, 11, M, L, 12:40
8, 0, L, L, 12:40
8, 1, L, L, 12:40
8, 2, L, L, 12:40
8, 3, L, L, 12:40
8, 4, L, L, 12:40
8, 5, L, L, 12:40
8, 6, L, L, 12:40
