#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 12:13
0, 1, L, L, 12:13
0, 2, M, L, 12:13
0, 3, L, L, 12:13
0, 4, M, L, 12:13
0, 5, L, L, 12:13
0, 6, L, L, 12:13
0, 7, L, L, 12:13
0, 8, L, L, 12:13
0, 9, L, L, 12:13
0, 10, L, M, 12:13
0, 11, L, M, 12:13
0, 12, L, L, 12:13
0, 13, L, L, 12:13
0, 14, L, L, 12:13
0, 15, M, L, 12:13
0, 16, L, L, 12:13
0, 17, L, L, 12:13
0, 18, L, L, 12:13
0, 19, L, H, 12:13
0, 20, L, H, 12:13
0, 21, L, H, 12:13
0, 22, M, H, 12:13
0, 23, L, H, 12:13
0, 24, L, H, 12:13
0, 25, L, H, 12:13
0, 26, L, L, 12:13
0, 27, L, L, 12:13
0, 28, H, M, 12:13
0, 29, H, M, 12:13
0, 30, L, L, 12:13
0, 31, L, H, 12:13
0, 32, L, H, 12:13
0, 33, L, H, 12:13
0, 34, L, L, 12:13
0, 35, L, L, 12:13
0, 36, L, L, 12:13
1, 0, L, L, 12:07
1, 1, L, L, 12:07
1, 2, L, L, 12:07
1, 3, L, L, 12:07
1, 4, L, L, 12:07
1, 5, L, L, 12:07
1, 6, M, M, 12:07
1, 7, M, M, 12:07
1, 8, M, L, 12:07
1, 9, L, L, 12:07
1, 10, L, L, 12:07
1, 11, M, M, 12:07
2, 0, M, M, 12:07
2, 1, M, M, 12:07
2, 2, M, L, 12:07
2, 3, L, L, 12:07
2, 4, L, M, 12:07
2, 5, L, M, 12:07
2, 6, L, M, 12:07
2, 7, L, L, 12:07
2, 8, M, M, 12:07
2, 9, M, M, 12:07
2, 10, M, L, 12:07
2, 11, L, L, 12:07
2, 12, L, L, 12:07
2, 13, L, L, 12:07
2, 14, M, M, 12:07
2, 15, M, M, 12:07
2, 16, L, L, 12:07
2, 17, L, L, 12:07
2, 18, M, M, 12:07
2, 19, M, L, 12:07
2, 20, M, L, 12:07
2, 21, M, L, 12:07
2, 22, M, L, 12:07
2, 23, M, L, 12:07
2, 24, M, M, 12:07
3, 0, H, L, 12:07
3, 1, H, L, 12:07
3, 2, H, L, 12:07
3, 3, H, L, 12:07
3, 4, H, M, 12:07
3, 5, H, M, 12:07
3, 6, L, L, 12:07
3, 7, L, L, 12:07
4, 0, L, L, 12:07
4, 1, M, L, 12:07
4, 2, L, M, 12:07
4, 3, L, M, 12:07
4, 4, M, H, 12:07
4, 5, M, H, 12:07
4, 6, L, H, 12:07
4, 7, L, L, 12:07
4, 8, M, L, 12:07
4, 9, L, L, 12:07
4, 10, M, M, 12:07
4, 11, M, M, 12:07
4, 12, L, L, 12:07
4, 13, L, L, 12:07
4, 14, H, L, 12:07
4, 15, H, L, 12:07
4, 16, H, H, 12:07
4, 17, H, H, 12:07
4, 18, H, H, 12:07
5, 0, M, M, 12:08
5, 1, M, M, 12:08
5, 2, M, M, 12:08
5, 3, L, L, 12:08
5, 4, L, L, 12:08
5, 5, L, L, 12:08
5, 6, M, L, 12:08
5, 7, M, L, 12:08
5, 8, L, L, 12:08
5, 9, L, M, 12:08
5, 10, M, M, 12:08
5, 11, L, M, 12:08
5, 12, L, M, 12:08
5, 13, L, L, 12:08
5, 14, L, L, 12:08
6, 0, L, L, 12:08
6, 1, L, L, 12:08
6, 2, L, L, 12:08
6, 3, L, L, 12:08
6, 4, L, L, 12:08
6, 5, M, M, 12:08
6, 6, L, L, 12:08
7, 0, M, M, 12:08
7, 1, M, M, 12:08
7, 2, M, M, 12:08
7, 3, L, M, 12:08
7, 4, M, M, 12:08
7, 5, M, H, 12:08
7, 6, M, H, 12:08
7, 7, L, H, 12:08
7, 8, H, L, 12:08
7, 9, H, M, 12:08
7, 10, H, M, 12:08
7, 11, M, L, 12:08
8, 0, L, M, 12:03
8, 1, L, L, 12:03
8, 2, L, L, 12:03
8, 3, L, L, 12:03
8, 4, L, L, 12:03
8, 5, L, L, 12:03
8, 6, L, L, 12:03
