#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 4:40
0, 1, L, L, 4:40
0, 2, M, M, 4:40
0, 3, L, L, 4:40
0, 4, M, M, 4:40
0, 5, M, M, 4:40
0, 6, L, L, 4:40
0, 7, L, L, 4:40
0, 8, L, L, 4:40
0, 9, H, L, 4:40
0, 10, H, H, 4:40
0, 11, H, H, 4:40
0, 12, L, H, 4:40
0, 13, L, H, 4:40
0, 14, L, H, 4:40
0, 15, M, H, 4:40
0, 16, H, H, 4:40
0, 17, H, M, 4:40
0, 18, L, L, 4:40
0, 19, L, H, 4:40
0, 20, L, H, 4:40
0, 21, L, H, 4:40
0, 22, L, H, 4:40
0, 23, M, H, 4:40
0, 24, L, L, 4:40
0, 25, L, L, 4:40
0, 26, L, M, 4:40
0, 27, M, L, 4:40
0, 28, H, L, 4:40
0, 29, H, L, 4:40
0, 30, L, L, 4:40
0, 31, M, L, 4:40
0, 32, L, M, 4:40
0, 33, L, M, 4:40
0, 34, L, L, 4:40
0, 35, L, L, 4:40
0, 36, L, L, 4:40
1, 0, L, L, 4:40
1, 1, L, L, 4:40
1, 2, L, L, 4:40
1, 3, L, L, 4:40
1, 4, L, L, 4:40
1, 5, L, L, 4:40
1, 6, M, M, 4:40
1, 7, M, M, 4:40
1, 8, L, L, 4:40
1, 9, L, L, 4:40
1, 10, L, L, 4:40
1, 11, M, M, 4:40
2, 0, M, M, 4:40
2, 1, M, L, 4:40
2, 2, L, L, 4:40
2, 3, M, L, 4:40
2, 4, M, M, 4:40
2, 5, M, M, 4:40
2, 6, M, M, 4:40
2, 7, M, M, 4:40
2, 8, M, M, 4:40
2, 9, L, L, 4:40
2, 10, L, L, 4:40
2, 11, M, M, 4:40
2, 12, M, M, 4:40
2, 13, L, L, 4:40
2, 14, L, L, 4:40
2, 15, M, M, 4:40
2, 16, M, H, 4:40
2, 17, L, H, 4:40
2, 18, M, H, 4:40
2, 19, L, H, 4:40
2, 20, M, H, 4:40
2, 21, L, H, 4:40
2, 22, L, L, 4:40
2, 23, M, M, 4:40
2, 24, M, M, 4:40
3, 0, M, L, 4:40
3, 1, M, M, 4:40
3, 2, M, M, 4:40
3, 3, M, L, 4:40
3, 4, M, L, 4:40
3, 5, M, M, 4:40
3, 6, M, M, 4:40
3, 7, L, M, 4:40
4, 0, L, L, 4:48
4, 1, L, L, 4:48
4, 2, M, M, 4:48
4, 3, L, L, 4:48
4, 4, M, M, 4:48
4, 5, M, M, 4:48
4, 6, L, L, 4:48
4, 7, L, L, 4:48
4, 8, L, L, 4:48
4, 9, L, L, 4:48
4, 10, M, M, 4:48
4, 11, M, M, 4:48
4, 12, M, M, 4:48
4, 13, L, L, 4:48
4, 14, L, L, 4:48
4, 15, M, M, 4:48
4, 16, M, H, 4:48
4, 17, L, H, 4:48
4, 18, L, H, 4:48
5, 0, M, M, 4:48
5, 1, M, M, 4:48
5, 2, L, L, 4:48
5, 3, L, L, 4:48
5, 4, L, L, 4:48
5, 5, L, L, 4:48
5, 6, L, H, 4:48
5, 7, M, H, 4:48
5, 8, M, H, 4:48
5, 9, M, H, 4:48
5, 10, M, H, 4:48
5, 11, L, M, 4:48
5, 12, M, L, 4:48
5, 13, L, L, 4:48
5, 14, M, M, 4:48
6, 0, L, L, 4:48
6, 1, M, M, 4:48
6, 2, L, L, 4:48
6, 3, L, L, 4:48
6, 4, L, L, 4:48
6, 5, M, M, 4:48
6, 6, M, M, 4:48
7, 0, M, M, 4:48
7, 1, M, M, 4:48
7, 2, M, M, 4:48
7, 3, L, M, 4:48
7, 4, L, M, 4:48
7, 5, L, M, 4:48
7, 6, M, M, 4:48
7, 7, L, M, 4:48
7, 8, L, L, 4:48
7, 9, M, L, 4:48
7, 10, M, M, 4:48
7, 11, L, M, 4:48
8, 0, L, H, 4:48
8, 1, L, L, 4:48
8, 2, L, L, 4:48
8, 3, L, L, 4:48
8, 4, L, L, 4:48
8, 5, L, L, 4:48
8, 6, L, L, 4:48
