#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 6:15
0, 1, L, L, 6:15
0, 2, M, M, 6:15
0, 3, L, L, 6:15
0, 4, L, L, 6:15
0, 5, L, L, 6:15
0, 6, L, L, 6:15
0, 7, L, L, 6:15
0, 8, H, L, 6:15
0, 9, H, L, 6:15
0, 10, H, L, 6:15
0, 11, H, L, 6:15
0, 12, H, M, 6:15
0, 13, H, L, 6:15
0, 14, H, L, 6:15
0, 15, H, L, 6:15
0, 16, M, L, 6:15
0, 17, L, L, 6:15
0, 18, L, L, 6:15
0, 19, H, L, 6:15
0, 20, H, L, 6:15
0, 21, H, L, 6:15
0, 22, H, L, 6:15
0, 23, M, M, 6:15
0, 24, L, L, 6:15
0, 25, L, L, 6:15
0, 26, L, L, 6:15
0, 27, L, L, 6:15
0, 28, M, L, 6:15
0, 29, L, L, 6:15
0, 30, L, L, 6:15
0, 31, L, L, 6:15
0, 32, L, M, 6:15
0, 33, L, L, 6:15
0, 34, L, L, 6:15
0, 35, L, L, 6:15
0, 36, L, L, 6:15
1, 0, L, L, 6:11
1, 1, L, L, 6:11
1, 2, L, L, 6:11
1, 3, L, L, 6:11
1, 4, L, L, 6:11
1, 5, L, L, 6:11
1, 6, L, L, 6:11
1, 7, L, L, 6:11
1, 8, L, L, 6:11
1, 9, L, L, 6:11
1, 10, L, L, 6:11
1, 11, M, M, 6:11
2, 0, M, M, 6:11
2, 1, L, M, 6:11
2, 2, L, L, 6:11
2, 3, L, L, 6:11
2, 4, L, L, 6:11
2, 5, L, L, 6:11
2, 6, L, L, 6:11
2, 7, L, L, 6:11
2, 8, L, L, 6:11
2, 9, L, L, 6:11
2, 10, L, L, 6:11
2, 11, L, L, 6:11
2, 12, L, L, 6:11
2, 13, L, L, 6:11
2, 14, L, L, 6:11
2, 15, M, M, 6:11
2, 16, L, L, 6:11
2, 17, L, L, 6:11
2, 18, L, L, 6:11
2, 19, L, L, 6:11
2, 20, L, L, 6:11
2, 21, L, L, 6:11
2, 22, L, L, 6:11
2, 23, L, L, 6:11
2, 24, L, L, 6:11
3, 0, L, L, 6:11
3, 1, M, M, 6:11
3, 2, L, L, 6:11
3, 3, L, L, 6:11
3, 4, L, L, 6:11
3, 5, L, L, 6:11
3, 6, L, L, 6:11
3, 7, L, L, 6:11
4, 0, M, L, 6:14
4, 1, M, L, 6:14
4, 2, H, L, 6:14
4, 3, H, L, 6:14
4, 4, H, H, 6:14
4, 5, H, H, 6:14
4, 6, L, H, 6:14
4, 7, L, H, 6:14
4, 8, L, L, 6:14
4, 9, L, L, 6:14
4, 10, M, M, 6:14
4, 11, M, M, 6:14
4, 12, L, L, 6:14
4, 13, L, L, 6:14
4, 14, M, L, 6:14
4, 15, M, L, 6:14
4, 16, M, H, 6:14
4, 17, L, H, 6:14
4, 18, L, L, 6:14
5, 0, M, M, 6:16
5, 1, M, M, 6:16
5, 2, L, M, 6:16
5, 3, L, L, 6:16
5, 4, L, L, 6:16
5, 5, L, L, 6:16
5, 6, L, L, 6:16
5, 7, L, L, 6:16
5, 8, L, L, 6:16
5, 9, L, L, 6:16
5, 10, M, M, 6:16
5, 11, L, M, 6:16
5, 12, L, L, 6:16
5, 13, M, L, 6:16
5, 14, L, L, 6:16
6, 0, L, H, 6:11
6, 1, L, M, 6:11
6, 2, L, L, 6:11
6, 3, L, L, 6:11
6, 4, L, L, 6:11
6, 5, M, L, 6:11
6, 6, L, L, 6:11
7, 0, L, L, 6:16
7, 1, M, M, 6:16
7, 2, L, L, 6:16
7, 3, L, L, 6:16
7, 4, L, L, 6:16
7, 5, L, L, 6:16
7, 6, L, L, 6:16
7, 7, L, L, 6:16
7, 8, L, L, 6:16
7, 9, M, M, 6:16
7, 10, L, M, 6:16
7, 11, M, L, 6:16
8, 0, L, L, 6:17
8, 1, L, L, 6:17
8, 2, L, L, 6:17
8, 3, L, L, 6:17
8, 4, L, L, 6:17
8, 5, L, L, 6:17
8, 6, L, L, 6:17
