#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 9:22
0, 1, L, L, 9:22
0, 2, M, M, 9:22
0, 3, L, L, 9:22
0, 4, L, L, 9:22
0, 5, L, L, 9:22
0, 6, L, L, 9:22
0, 7, L, L, 9:22
0, 8, H, L, 9:22
0, 9, H, L, 9:22
0, 10, H, M, 9:22
0, 11, H, M, 9:22
0, 12, H, M, 9:22
0, 13, H, L, 9:22
0, 14, H, L, 9:22
0, 15, H, L, 9:22
0, 16, H, M, 9:22
0, 17, H, L, 9:22
0, 18, L, L, 9:22
0, 19, L, L, 9:22
0, 20, H, L, 9:22
0, 21, H, L, 9:22
0, 22, H, L, 9:22
0, 23, H, M, 9:22
0, 24, H, L, 9:22
0, 25, H, L, 9:22
0, 26, H, H, 9:22
0, 27, H, H, 9:22
0, 28, L, H, 9:22
0, 29, L, L, 9:22
0, 30, L, L, 9:22
0, 31, L, L, 9:22
0, 32, L, M, 9:22
0, 33, L, L, 9:22
0, 34, L, L, 9:22
0, 35, L, L, 9:22
0, 36, L, L, 9:22
1, 0, L, L, 9:22
1, 1, L, L, 9:22
1, 2, L, L, 9:22
1, 3, L, L, 9:22
1, 4, L, L, 9:22
1, 5, L, L, 9:22
1, 6, M, M, 9:22
1, 7, M, M, 9:22
1, 8, L, L, 9:22
1, 9, L, L, 9:22
1, 10, L, L, 9:22
1, 11, M, M, 9:22
2, 0, M, M, 9:23
2, 1, M, M, 9:23
2, 2, L, L, 9:23
2, 3, L, L, 9:23
2, 4, M, M, 9:23
2, 5, M, M, 9:23
2, 6, L, L, 9:23
2, 7, L, L, 9:23
2, 8, L, L, 9:23
2, 9, L, L, 9:23
2, 10, L, L, 9:23
2, 11, L, L, 9:23
2, 12, L, L, 9:23
2, 13, L, L, 9:23
2, 14, M, L, 9:23
2, 15, M, M, 9:23
2, 16, L, M, 9:23
2, 17, L, L, 9:23
2, 18, L, L, 9:23
2, 19, L, L, 9:23
2, 20, L, L, 9:23
2, 21, M, L, 9:23
2, 22, M, L, 9:23
2, 23, M, L, 9:23
2, 24, M, L, 9:23
3, 0, L, L, 9:23
3, 1, H, M, 9:23
3, 2, H, L, 9:23
3, 3, H, L, 9:23
3, 4, H, L, 9:23
3, 5, H, L, 9:23
3, 6, L, L, 9:23
3, 7, L, L, 9:23
4, 0, L, L, 9:29
4, 1, L, L, 9:29
4, 2, L, L, 9:29
4, 3, M, L, 9:29
4, 4, M, L, 9:29
4, 5, M, M, 9:29
4, 6, L, M, 9:29
4, 7, L, L, 9:29
4, 8, L, L, 9:29
4, 9, L, L, 9:29
4, 10, M, M, 9:29
4, 11, M, M, 9:29
4, 12, M, M, 9:29
4, 13, H, L, 9:29
4, 14, H, L, 9:29
4, 15, H, L, 9:29
4, 16, H, M, 9:29
4, 17, L, M, 9:29
4, 18, M, L, 9:29
5, 0, M, M, 9:28
5, 1, M, M, 9:28
5, 2, M, M, 9:28
5, 3, L, L, 9:28
5, 4, L, L, 9:28
5, 5, L, L, 9:28
5, 6, L, L, 9:28
5, 7, L, L, 9:28
5, 8, H, M, 9:28
5, 9, H, M, 9:28
5, 10, H, H, 9:28
5, 11, L, H, 9:28
5, 12, L, H, 9:28
5, 13, M, H, 9:28
5, 14, L, H, 9:28
6, 0, L, M, 9:28
6, 1, L, L, 9:28
6, 2, L, L, 9:28
6, 3, L, L, 9:28
6, 4, L, L, 9:28
6, 5, M, L, 9:28
6, 6, L, L, 9:28
7, 0, L, L, 9:28
7, 1, M, M, 9:28
7, 2, M, L, 9:28
7, 3, L, L, 9:28
7, 4, L, L, 9:28
7, 5, L, L, 9:28
7, 6, L, M, 9:28
7, 7, L, M, 9:28
7, 8, L, L, 9:28
7, 9, M, M, 9:28
7, 10, L, L, 9:28
7, 11, M, M, 9:28
8, 0, L, H, 9:28
8, 1, L, L, 9:28
8, 2, L, L, 9:28
8, 3, L, L, 9:28
8, 4, L, L, 9:28
8, 5, L, L, 9:28
8, 6, L, L, 9:28
