#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 7:22
0, 1, L, L, 7:22
0, 2, M, M, 7:22
0, 3, M, L, 7:22
0, 4, H, L, 7:22
0, 5, H, L, 7:22
0, 6, L, L, 7:22
0, 7, H, L, 7:22
0, 8, H, L, 7:22
0, 9, H, L, 7:22
0, 10, H, L, 7:22
0, 11, H, L, 7:22
0, 12, H, L, 7:22
0, 13, H, L, 7:22
0, 14, H, L, 7:22
0, 15, H, L, 7:22
0, 16, H, L, 7:22
0, 17, H, L, 7:22
0, 18, L, L, 7:22
0, 19, H, L, 7:22
0, 20, H, L, 7:22
0, 21, H, L, 7:22
0, 22, H, L, 7:22
0, 23, H, L, 7:22
0, 24, H, L, 7:22
0, 25, H, L, 7:22
0, 26, H, L, 7:22
0, 27, L, L, 7:22
0, 28, L, H, 7:22
0, 29, L, H, 7:22
0, 30, L, L, 7:22
0, 31, L, H, 7:22
0, 32, L, H, 7:22
0, 33, L, H, 7:22
0, 34, L, L, 7:22
0, 35, L, L, 7:22
0, 36, L, L, 7:22
1, 0, L, L, 7:23
1, 1, L, L, 7:23
1, 2, L, L, 7:23
1, 3, L, L, 7:23
1, 4, L, L, 7:23
1, 5, L, L, 7:23
1, 6, M, M, 7:23
1, 7, M, M, 7:23
1, 8, L, L, 7:23
1, 9, L, L, 7:23
1, 10, L, L, 7:23
1, 11, M, M, 7:23
2, 0, H, H, 7:23
2, 1, M, M, 7:23
2, 2, L, L, 7:23
2, 3, L, L, 7:23
2, 4, M, M, 7:23
2, 5, M, M, 7:23
2, 6, M, L, 7:23
2, 7, L, L, 7:23
2, 8, L, L, 7:23
2, 9, L, L, 7:23
2, 10, L, L, 7:23
2, 11, L, L, 7:23
2, 12, L, L, 7:23
2, 13, L, L, 7:23
2, 14, L, L, 7:23
2, 15, L, L, 7:23
2, 16, L, L, 7:23
2, 17, L, L, 7:23
2, 18, L, L, 7:23
2, 19, L, L, 7:23
2, 20, L, L, 7:23
2, 21, L, L, 7:23
2, 22, L, L, 7:23
2, 23, M, M, 7:23
2, 24, M, M, 7:23
3, 0, H, L, 7:23
3, 1, H, L, 7:23
3, 2, H, L, 7:23
3, 3, H, L, 7:23
3, 4, H, L, 7:23
3, 5, H, L, 7:23
3, 6, L, L, 7:23
3, 7, L, L, 7:23
4, 0, H, L, 7:24
4, 1, H, L, 7:24
4, 2, H, L, 7:24
4, 3, H, L, 7:24
4, 4, H, H, 7:24
4, 5, H, H, 7:24
4, 6, H, H, 7:24
4, 7, H, H, 7:24
4, 8, H, L, 7:24
4, 9, L, L, 7:24
4, 10, H, L, 7:24
4, 11, H, L, 7:24
4, 12, L, L, 7:24
4, 13, L, L, 7:24
4, 14, H, L, 7:24
4, 15, H, L, 7:24
4, 16, H, H, 7:24
4, 17, H, H, 7:24
4, 18, H, H, 7:24
5, 0, M, M, 7:23
5, 1, M, M, 7:23
5, 2, L, L, 7:23
5, 3, L, L, 7:23
5, 4, L, L, 7:23
5, 5, L, L, 7:23
5, 6, L, H, 7:23
5, 7, L, H, 7:23
5, 8, M, L, 7:23
5, 9, M, M, 7:23
5, 10, M, M, 7:23
5, 11, L, M, 7:23
5, 12, L, M, 7:23
5, 13, L, M, 7:23
5, 14, M, M, 7:23
6, 0, L, H, 7:23
6, 1, L, H, 7:23
6, 2, L, L, 7:23
6, 3, L, L, 7:23
6, 4, L, L, 7:23
6, 5, L, L, 7:23
6, 6, M, M, 7:23
7, 0, M, M, 7:23
7, 1, M, M, 7:23
7, 2, L, L, 7:23
7, 3, M, M, 7:23
7, 4, L, L, 7:23
7, 5, M, M, 7:23
7, 6, M, M, 7:23
7, 7, M, M, 7:23
7, 8, L, M, 7:23
7, 9, L, M, 7:23
7, 10, L, M, 7:23
7, 11, L, M, 7:23
8, 0, L, H, 7:08
8, 1, L, L, 7:08
8, 2, L, L, 7:08
8, 3, L, L, 7:08
8, 4, L, L, 7:08
8, 5, L, L, 7:08
8, 6, L, L, 7:08
