#lineID, stationID, statusN, statusS, timestamp
0, 0, M, L, 6:45
0, 1, L, L, 6:45
0, 2, M, M, 6:45
0, 3, L, L, 6:45
0, 4, L, L, 6:45
0, 5, L, L, 6:45
0, 6, L, L, 6:45
0, 7, L, L, 6:45
0, 8, L, L, 6:45
0, 9, L, L, 6:45
0, 10, L, L, 6:45
0, 11, M, M, 6:45
0, 12, L, M, 6:45
0, 13, L, L, 6:45
0, 14, L, L, 6:45
0, 15, L, L, 6:45
0, 16, L, L, 6:45
0, 17, L, L, 6:45
0, 18, L, L, 6:45
0, 19, L, L, 6:45
0, 20, L, L, 6:45
0, 21, L, L, 6:45
0, 22, L, L, 6:45
0, 23, M, M, 6:45
0, 24, L, L, 6:45
0, 25, L, L, 6:45
0, 26, L, L, 6:45
0, 27, L, L, 6:45
0, 28, L, L, 6:45
0, 29, H, L, 6:45
0, 30, L, L, 6:45
0, 31, L, L, 6:45
0, 32, L, M, 6:45
0, 33, M, M, 6:45
0, 34, M, L, 6:45
0, 35, L, L, 6:45
0, 36, L, L, 6:45
1, 0, L, L, 6:39
1, 1, L, M, 6:39
1, 2, L, L, 6:39
1, 3, L, L, 6:39
1, 4, L, L, 6:39
1, 5, L, L, 6:39
1, 6, M, M, 6:39
1, 7, M, M, 6:39
1, 8, M, L, 6:39
1, 9, L, L, 6:39
1, 10, L, L, 6:39
1, 11, M, M, 6:39
2, 0, M, M, 6:45
2, 1, M, M, 6:45
2, 2, L, L, 6:45
2, 3, L, L, 6:45
2, 4, L, L, 6:45
2, 5, L, L, 6:45
2, 6, L, M, 6:45
2, 7, M, M, 6:45
2, 8, M, M, 6:45
2, 9, L, L, 6:45
2, 10, L, L, 6:45
2, 11, M, M, 6:45
2, 12, L, M, 6:45
2, 13, L, L, 6:45
2, 14, M, L, 6:45
2, 15, M, M, 6:45
2, 16, M, M, 6:45
2, 17, L, M, 6:45
2, 18, M, M, 6:45
2, 19, L, L, 6:45
2, 20, M, M, 6:45
2, 21, L, L, 6:45
2, 22, L, L, 6:45
2, 23, L, L, 6:45
2, 24, M, M, 6:45
3, 0, M, M, 6:45
3, 1, M, M, 6:45
3, 2, L, L, 6:45
3, 3, M, M, 6:45
3, 4, L, L, 6:45
3, 5, M, M, 6:45
3, 6, L, L, 6:45
3, 7, M, M, 6:45
4, 0, M, L, 6:48
4, 1, L, L, 6:48
4, 2, M, M, 6:48
4, 3, L, L, 6:48
4, 4, L, L, 6:48
4, 5, M, M, 6:48
4, 6, L, L, 6:48
4, 7, M, M, 6:48
4, 8, L, L, 6:48
4, 9, M, M, 6:48
4, 10, M, M, 6:48
4, 11, M, M, 6:48
4, 12, L, L, 6:48
4, 13, L, L, 6:48
4, 14, L, M, 6:48
4, 15, M, L, 6:48
4, 16, M, M, 6:48
4, 17, L, L, 6:48
4, 18, M, M, 6:48
5, 0, M, M, 6:48
5, 1, L, L, 6:48
5, 2, L, L, 6:48
5, 3, L, L, 6:48
5, 4, L, L, 6:48
5, 5, L, L, 6:48
5, 6, L, L, 6:48
5, 7, M, L, 6:48
5, 8, M, M, 6:48
5, 9, M, L, 6:48
5, 10, M, M, 6:48
5, 11, L, L, 6:48
5, 12, L, L, 6:48
5, 13, L, L, 6:48
5, 14, M, M, 6:48
6, 0, L, M, 6:48
6, 1, M, M, 6:48
6, 2, L, L, 6:48
6, 3, L, L, 6:48
6, 4, L, L, 6:48
6, 5, M, M, 6:48
6, 6, L, L, 6:48
7, 0, M, M, 6:48
7, 1, M, M, 6:48
7, 2, M, M, 6:48
7, 3, L, L, 6:48
7, 4, L, L, 6:48
7, 5, L, L, 6:48
7, 6, M, M, 6:48
7, 7, L, L, 6:48
7, 8, L, L, 6:48
7, 9, M, M, 6:48
7, 10, L, M, 6:48
7, 11, L, M, 6:48
8, 0, L, L, 6:48
8, 1, L, L, 6:48
8, 2, L, L, 6:48
8, 3, L, L, 6:48
8, 4, L, L, 6:48
8, 5, L, L, 6:48
8, 6, L, L, 6:48
