#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 10:38
0, 1, L, L, 10:38
0, 2, M, M, 10:38
0, 3, L, L, 10:38
0, 4, L, M, 10:38
0, 5, L, M, 10:38
0, 6, L, L, 10:38
0, 7, L, L, 10:38
0, 8, L, L, 10:38
0, 9, L, L, 10:38
0, 10, L, M, 10:38
0, 11, M, M, 10:38
0, 12, L, M, 10:38
0, 13, L, L, 10:38
0, 14, L, L, 10:38
0, 15, L, L, 10:38
0, 16, L, L, 10:38
0, 17, L, M, 10:38
0, 18, L, L, 10:38
0, 19, M, M, 10:38
0, 20, M, M, 10:38
0, 21, L, L, 10:38
0, 22, L, L, 10:38
0, 23, L, M, 10:38
0, 24, L, L, 10:38
0, 25, L, M, 10:38
0, 26, L, L, 10:38
0, 27, L, L, 10:38
0, 28, L, L, 10:38
0, 29, M, L, 10:38
0, 30, L, L, 10:38
0, 31, L, L, 10:38
0, 32, M, H, 10:38
0, 33, M, H, 10:38
0, 34, L, L, 10:38
0, 35, L, L, 10:38
0, 36, L, L, 10:38
1, 0, L, L, 10:38
1, 1, L, L, 10:38
1, 2, L, L, 10:38
1, 3, L, L, 10:38
1, 4, L, L, 10:38
1, 5, L, L, 10:38
1, 6, M, M, 10:38
1, 7, M, M, 10:38
1, 8, L, L, 10:38
1, 9, L, L, 10:38
1, 10, L, L, 10:38
1, 11, M, M, 10:38
2, 0, M, M, 10:38
2, 1, M, L, 10:38
2, 2, L, L, 10:38
2, 3, L, M, 10:38
2, 4, L, L, 10:38
2, 5, L, L, 10:38
2, 6, L, M, 10:38
2, 7, M, M, 10:38
2, 8, M, M, 10:38
2, 9, L, L, 10:38
2, 10, L, L, 10:38
2, 11, M, M, 10:38
2, 12, L, M, 10:38
2, 13, L, L, 10:38
2, 14, M, L, 10:38
2, 15, M, M, 10:38
2, 16, M, M, 10:38
2, 17, M, L, 10:38
2, 18, M, M, 10:38
2, 19, L, L, 10:38
2, 20, M, M, 10:38
2, 21, L, L, 10:38
2, 22, L, L, 10:38
2, 23, M, L, 10:38
2, 24, M, M, 10:38
3, 0, M, M, 10:38
3, 1, M, M, 10:38
3, 2, L, L, 10:38
3, 3, L, M, 10:38
3, 4, L, L, 10:38
3, 5, M, M, 10:38
3, 6, L, L, 10:38
3, 7, M, M, 10:38
4, 0, L, L, 10:38
4, 1, L, L, 10:38
4, 2, M, M, 10:38
4, 3, L, M, 10:38
4, 4, M, M, 10:38
4, 5, M, M, 10:38
4, 6, M, M, 10:38
4, 7, L, L, 10:38
4, 8, L, L, 10:38
4, 9, L, L, 10:38
4, 10, M, M, 10:38
4, 11, M, M, 10:38
4, 12, M, M, 10:38
4, 13, L, L, 10:38
4, 14, L, M, 10:38
4, 15, M, M, 10:38
4, 16, M, H, 10:38
4, 17, L, H, 10:38
4, 18, L, H, 10:38
5, 0, L, M, 10:39
5, 1, M, M, 10:39
5, 2, L, L, 10:39
5, 3, L, L, 10:39
5, 4, M, L, 10:39
5, 5, L, L, 10:39
5, 6, M, L, 10:39
5, 7, L, L, 10:39
5, 8, L, L, 10:39
5, 9, M, L, 10:39
5, 10, M, M, 10:39
5, 11, L, L, 10:39
5, 12, L, L, 10:39
5, 13, L, L, 10:39
5, 14, M, L, 10:39
6, 0, M, M, 10:39
6, 1, M, M, 10:39
6, 2, L, L, 10:39
6, 3, L, L, 10:39
6, 4, L, L, 10:39
6, 5, M, M, 10:39
6, 6, L, L, 10:39
7, 0, M, M, 10:38
7, 1, M, M, 10:38
7, 2, M, M, 10:38
7, 3, M, L, 10:38
7, 4, M, L, 10:38
7, 5, M, M, 10:38
7, 6, M, M, 10:38
7, 7, L, L, 10:38
7, 8, L, L, 10:38
7, 9, M, M, 10:38
7, 10, M, M, 10:38
7, 11, M, M, 10:38
8, 0, L, L, 10:38
8, 1, L, L, 10:38
8, 2, L, L, 10:38
8, 3, L, L, 10:38
8, 4, L, L, 10:38
8, 5, L, L, 10:38
8, 6, L, L, 10:38
