#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 12:58
0, 1, L, L, 12:58
0, 2, M, M, 12:58
0, 3, L, L, 12:58
0, 4, M, L, 12:58
0, 5, L, L, 12:58
0, 6, L, L, 12:58
0, 7, H, L, 12:58
0, 8, H, L, 12:58
0, 9, H, L, 12:58
0, 10, H, L, 12:58
0, 11, H, L, 12:58
0, 12, H, M, 12:58
0, 13, H, L, 12:58
0, 14, H, L, 12:58
0, 15, H, M, 12:58
0, 16, H, L, 12:58
0, 17, H, L, 12:58
0, 18, L, L, 12:58
0, 19, H, L, 12:58
0, 20, H, H, 12:58
0, 21, H, H, 12:58
0, 22, H, H, 12:58
0, 23, H, H, 12:58
0, 24, H, H, 12:58
0, 25, H, H, 12:58
0, 26, H, H, 12:58
0, 27, H, L, 12:58
0, 28, H, M, 12:58
0, 29, H, L, 12:58
0, 30, H, M, 12:58
0, 31, H, L, 12:58
0, 32, L, H, 12:58
0, 33, L, H, 12:58
0, 34, L, H, 12:58
0, 35, L, L, 12:58
0, 36, L, L, 12:58
1, 0, L, L, 12:54
1, 1, L, L, 12:54
1, 2, L, L, 12:54
1, 3, L, L, 12:54
1, 4, L, L, 12:54
1, 5, L, L, 12:54
1, 6, M, M, 12:54
1, 7, M, M, 12:54
1, 8, L, L, 12:54
1, 9, L, L, 12:54
1, 10, L, L, 12:54
1, 11, L, L, 12:54
2, 0, H, H, 12:54
2, 1, M, L, 12:54
2, 2, L, L, 12:54
2, 3, L, L, 12:54
2, 4, M, M, 12:54
2, 5, M, M, 12:54
2, 6, L, L, 12:54
2, 7, L, L, 12:54
2, 8, L, L, 12:54
2, 9, L, L, 12:54
2, 10, L, L, 12:54
2, 11, L, L, 12:54
2, 12, L, L, 12:54
2, 13, L, L, 12:54
2, 14, L, L, 12:54
2, 15, M, M, 12:54
2, 16, L, M, 12:54
2, 17, L, L, 12:54
2, 18, L, L, 12:54
2, 19, L, L, 12:54
2, 20, H, L, 12:54
2, 21, H, L, 12:54
2, 22, H, L, 12:54
2, 23, H, L, 12:54
2, 24, H, L, 12:54
3, 0, H, L, 12:54
3, 1, H, H, 12:54
3, 2, H, H, 12:54
3, 3, H, L, 12:54
3, 4, H, L, 12:54
3, 5, H, M, 12:54
3, 6, L, L, 12:54
3, 7, L, M, 12:54
4, 0, M, L, 12:54
4, 1, M, L, 12:54
4, 2, H, L, 12:54
4, 3, H, L, 12:54
4, 4, H, L, 12:54
4, 5, H, H, 12:54
4, 6, H, H, 12:54
4, 7, H, H, 12:54
4, 8, H, H, 12:54
4, 9, H, L, 12:54
4, 10, H, H, 12:54
4, 11, H, H, 12:54
4, 12, H, H, 12:54
4, 13, H, H, 12:54
4, 14, H, H, 12:54
4, 15, H, H, 12:54
4, 16, H, H, 12:54
4, 17, L, H, 12:54
4, 18, L, H, 12:54
5, 0, M, M, 12:54
5, 1, M, M, 12:54
5, 2, M, M, 12:54
5, 3, L, L, 12:54
5, 4, L, L, 12:54
5, 5, L, L, 12:54
5, 6, L, L, 12:54
5, 7, L, L, 12:54
5, 8, H, L, 12:54
5, 9, H, M, 12:54
5, 10, H, M, 12:54
5, 11, L, M, 12:54
5, 12, L, L, 12:54
5, 13, L, L, 12:54
5, 14, L, L, 12:54
6, 0, L, M, 12:54
6, 1, L, L, 12:54
6, 2, L, L, 12:54
6, 3, L, L, 12:54
6, 4, L, L, 12:54
6, 5, M, M, 12:54
6, 6, M, M, 12:54
7, 0, L, M, 12:55
7, 1, M, M, 12:55
7, 2, M, M, 12:55
7, 3, L, L, 12:55
7, 4, L, L, 12:55
7, 5, M, M, 12:55
7, 6, M, M, 12:55
7, 7, L, L, 12:55
7, 8, L, M, 12:55
7, 9, M, H, 12:55
7, 10, M, H, 12:55
7, 11, M, H, 12:55
8, 0, L, H, 12:43
8, 1, L, L, 12:43
8, 2, L, L, 12:43
8, 3, L, L, 12:43
8, 4, L, L, 12:43
8, 5, L, L, 12:43
8, 6, M, L, 12:43
