#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 11:52
0, 1, L, L, 11:52
0, 2, M, M, 11:52
0, 3, L, L, 11:52
0, 4, L, L, 11:52
0, 5, L, L, 11:52
0, 6, L, L, 11:52
0, 7, L, L, 11:52
0, 8, L, L, 11:52
0, 9, L, L, 11:52
0, 10, H, H, 11:52
0, 11, H, H, 11:52
0, 12, H, H, 11:52
0, 13, H, H, 11:52
0, 14, H, H, 11:52
0, 15, H, H, 11:52
0, 16, H, H, 11:52
0, 17, H, H, 11:52
0, 18, L, L, 11:52
0, 19, H, L, 11:52
0, 20, H, L, 11:52
0, 21, H, L, 11:52
0, 22, H, L, 11:52
0, 23, L, M, 11:52
0, 24, L, L, 11:52
0, 25, M, L, 11:52
0, 26, L, M, 11:52
0, 27, L, L, 11:52
0, 28, L, L, 11:52
0, 29, L, M, 11:52
0, 30, L, L, 11:52
0, 31, M, L, 11:52
0, 32, L, H, 11:52
0, 33, L, H, 11:52
0, 34, L, L, 11:52
0, 35, L, L, 11:52
0, 36, L, L, 11:52
1, 0, L, L, 11:52
1, 1, L, L, 11:52
1, 2, L, L, 11:52
1, 3, L, L, 11:52
1, 4, L, L, 11:52
1, 5, L, L, 11:52
1, 6, M, M, 11:52
1, 7, M, M, 11:52
1, 8, L, L, 11:52
1, 9, L, L, 11:52
1, 10, L, L, 11:52
1, 11, L, M, 11:52
2, 0, H, H, 11:52
2, 1, L, M, 11:52
2, 2, L, L, 11:52
2, 3, L, L, 11:52
2, 4, M, M, 11:52
2, 5, M, M, 11:52
2, 6, M, M, 11:52
2, 7, L, L, 11:52
2, 8, L, L, 11:52
2, 9, M, M, 11:52
2, 10, M, M, 11:52
2, 11, L, L, 11:52
2, 12, M, M, 11:52
2, 13, L, L, 11:52
2, 14, M, L, 11:52
2, 15, M, M, 11:52
2, 16, L, L, 11:52
2, 17, L, L, 11:52
2, 18, M, M, 11:52
2, 19, L, L, 11:52
2, 20, L, L, 11:52
2, 21, L, L, 11:52
2, 22, M, L, 11:52
2, 23, M, L, 11:52
2, 24, M, L, 11:52
3, 0, H, L, 11:52
3, 1, H, M, 11:52
3, 2, H, M, 11:52
3, 3, H, L, 11:52
3, 4, H, L, 11:52
3, 5, H, M, 11:52
3, 6, L, L, 11:52
3, 7, L, M, 11:52
4, 0, M, L, 11:53
4, 1, M, L, 11:53
4, 2, L, L, 11:53
4, 3, H, L, 11:53
4, 4, H, H, 11:53
4, 5, H, H, 11:53
4, 6, L, H, 11:53
4, 7, L, H, 11:53
4, 8, H, L, 11:53
4, 9, H, L, 11:53
4, 10, H, H, 11:53
4, 11, H, H, 11:53
4, 12, L, H, 11:53
4, 13, L, H, 11:53
4, 14, L, L, 11:53
4, 15, L, L, 11:53
4, 16, M, H, 11:53
4, 17, L, H, 11:53
4, 18, L, L, 11:53
5, 0, M, M, 11:53
5, 1, M, M, 11:53
5, 2, L, L, 11:53
5, 3, L, L, 11:53
5, 4, L, L, 11:53
5, 5, L, L, 11:53
5, 6, H, L, 11:53
5, 7, H, L, 11:53
5, 8, H, H, 11:53
5, 9, H, H, 11:53
5, 10, H, H, 11:53
5, 11, L, L, 11:53
5, 12, L, L, 11:53
5, 13, L, L, 11:53
5, 14, L, L, 11:53
6, 0, L, L, 11:53
6, 1, L, L, 11:53
6, 2, L, L, 11:53
6, 3, L, L, 11:53
6, 4, L, L, 11:53
6, 5, M, M, 11:53
6, 6, M, M, 11:53
7, 0, M, M, 11:47
7, 1, L, L, 11:47
7, 2, M, M, 11:47
7, 3, M, M, 11:47
7, 4, L, L, 11:47
7, 5, M, M, 11:47
7, 6, M, M, 11:47
7, 7, L, L, 11:47
7, 8, L, M, 11:47
7, 9, M, H, 11:47
7, 10, M, H, 11:47
7, 11, M, H, 11:47
8, 0, L, L, 11:47
8, 1, L, L, 11:47
8, 2, L, L, 11:47
8, 3, L, L, 11:47
8, 4, L, L, 11:47
8, 5, L, L, 11:47
8, 6, L, L, 11:47
