#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 8:02
0, 1, L, L, 8:02
0, 2, M, M, 8:02
0, 3, L, L, 8:02
0, 4, L, L, 8:02
0, 5, M, L, 8:02
0, 6, M, L, 8:02
0, 7, L, L, 8:02
0, 8, L, L, 8:02
0, 9, L, L, 8:02
0, 10, L, L, 8:02
0, 11, M, M, 8:02
0, 12, M, H, 8:02
0, 13, L, H, 8:02
0, 14, L, H, 8:02
0, 15, L, H, 8:02
0, 16, M, H, 8:02
0, 17, H, H, 8:02
0, 18, L, L, 8:02
0, 19, L, H, 8:02
0, 20, L, H, 8:02
0, 21, L, H, 8:02
0, 22, M, H, 8:02
0, 23, H, H, 8:02
0, 24, H, H, 8:02
0, 25, H, H, 8:02
0, 26, H, H, 8:02
0, 27, H, H, 8:02
0, 28, H, H, 8:02
0, 29, H, H, 8:02
0, 30, M, L, 8:02
0, 31, M, L, 8:02
0, 32, M, H, 8:02
0, 33, L, H, 8:02
0, 34, L, L, 8:02
0, 35, L, L, 8:02
0, 36, L, L, 8:02
1, 0, L, L, 7:59
1, 1, L, L, 7:59
1, 2, L, M, 7:59
1, 3, L, M, 7:59
1, 4, L, L, 7:59
1, 5, L, L, 7:59
1, 6, M, M, 7:59
1, 7, M, M, 7:59
1, 8, M, L, 7:59
1, 9, L, L, 7:59
1, 10, L, L, 7:59
1, 11, M, M, 7:59
2, 0, M, M, 7:59
2, 1, H, M, 7:59
2, 2, H, L, 7:59
2, 3, H, L, 7:59
2, 4, M, M, 7:59
2, 5, M, M, 7:59
2, 6, M, M, 7:59
2, 7, M, M, 7:59
2, 8, M, M, 7:59
2, 9, L, L, 7:59
2, 10, L, L, 7:59
2, 11, M, M, 7:59
2, 12, M, M, 7:59
2, 13, L, L, 7:59
2, 14, L, L, 7:59
2, 15, M, M, 7:59
2, 16, L, L, 7:59
2, 17, L, M, 7:59
2, 18, M, M, 7:59
2, 19, L, L, 7:59
2, 20, L, L, 7:59
2, 21, L, L, 7:59
2, 22, M, L, 7:59
2, 23, M, L, 7:59
2, 24, M, M, 7:59
3, 0, M, M, 7:59
3, 1, M, M, 7:59
3, 2, L, M, 7:59
3, 3, L, M, 7:59
3, 4, M, M, 7:59
3, 5, M, M, 7:59
3, 6, M, M, 7:59
3, 7, M, M, 7:59
4, 0, L, L, 8:01
4, 1, M, L, 8:01
4, 2, M, L, 8:01
4, 3, M, H, 8:01
4, 4, H, H, 8:01
4, 5, H, H, 8:01
4, 6, L, H, 8:01
4, 7, L, H, 8:01
4, 8, L, L, 8:01
4, 9, L, L, 8:01
4, 10, M, M, 8:01
4, 11, M, M, 8:01
4, 12, M, M, 8:01
4, 13, L, L, 8:01
4, 14, M, M, 8:01
4, 15, M, M, 8:01
4, 16, M, H, 8:01
4, 17, M, H, 8:01
4, 18, L, H, 8:01
5, 0, M, M, 8:01
5, 1, M, H, 8:01
5, 2, L, H, 8:01
5, 3, L, L, 8:01
5, 4, L, L, 8:01
5, 5, L, H, 8:01
5, 6, M, H, 8:01
5, 7, M, H, 8:01
5, 8, M, M, 8:01
5, 9, M, M, 8:01
5, 10, M, M, 8:01
5, 11, M, M, 8:01
5, 12, L, M, 8:01
5, 13, L, L, 8:01
5, 14, L, L, 8:01
6, 0, H, H, 8:02
6, 1, H, H, 8:02
6, 2, L, L, 8:02
6, 3, L, L, 8:02
6, 4, L, L, 8:02
6, 5, M, M, 8:02
6, 6, L, L, 8:02
7, 0, H, H, 8:02
7, 1, H, H, 8:02
7, 2, M, M, 8:02
7, 3, M, M, 8:02
7, 4, M, M, 8:02
7, 5, M, M, 8:02
7, 6, M, M, 8:02
7, 7, L, M, 8:02
7, 8, L, L, 8:02
7, 9, M, H, 8:02
7, 10, M, H, 8:02
7, 11, M, H, 8:02
8, 0, L, H, 8:02
8, 1, L, L, 8:02
8, 2, L, L, 8:02
8, 3, L, L, 8:02
8, 4, H, L, 8:02
8, 5, L, L, 8:02
8, 6, L, L, 8:02
