#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 10:25
0, 1, L, L, 10:25
0, 2, M, L, 10:25
0, 3, L, L, 10:25
0, 4, L, L, 10:25
0, 5, M, L, 10:25
0, 6, L, L, 10:25
0, 7, H, L, 10:25
0, 8, H, L, 10:25
0, 9, H, L, 10:25
0, 10, H, L, 10:25
0, 11, H, M, 10:25
0, 12, H, M, 10:25
0, 13, H, L, 10:25
0, 14, H, L, 10:25
0, 15, H, L, 10:25
0, 16, H, M, 10:25
0, 17, H, L, 10:25
0, 18, L, L, 10:25
0, 19, L, L, 10:25
0, 20, L, L, 10:25
0, 21, M, M, 10:25
0, 22, M, L, 10:25
0, 23, M, M, 10:25
0, 24, L, M, 10:25
0, 25, L, L, 10:25
0, 26, M, H, 10:25
0, 27, L, H, 10:25
0, 28, L, H, 10:25
0, 29, L, M, 10:25
0, 30, M, L, 10:25
0, 31, M, L, 10:25
0, 32, M, H, 10:25
0, 33, L, H, 10:25
0, 34, L, L, 10:25
0, 35, L, L, 10:25
0, 36, L, L, 10:25
1, 0, L, L, 10:25
1, 1, L, L, 10:25
1, 2, L, L, 10:25
1, 3, L, L, 10:25
1, 4, L, L, 10:25
1, 5, L, L, 10:25
1, 6, M, M, 10:25
1, 7, M, M, 10:25
1, 8, L, L, 10:25
1, 9, L, L, 10:25
1, 10, L, L, 10:25
1, 11, M, M, 10:25
2, 0, M, M, 10:25
2, 1, M, M, 10:25
2, 2, L, L, 10:25
2, 3, L, L, 10:25
2, 4, M, M, 10:25
2, 5, M, M, 10:25
2, 6, M, M, 10:25
2, 7, M, M, 10:25
2, 8, M, M, 10:25
2, 9, L, L, 10:25
2, 10, L, L, 10:25
2, 11, M, M, 10:25
2, 12, M, M, 10:25
2, 13, L, L, 10:25
2, 14, L, L, 10:25
2, 15, M, M, 10:25
2, 16, L, L, 10:25
2, 17, L, L, 10:25
2, 18, M, M, 10:25
2, 19, L, L, 10:25
2, 20, L, L, 10:25
2, 21, L, L, 10:25
2, 22, M, L, 10:25
2, 23, M, L, 10:25
2, 24, M, M, 10:25
3, 0, H, L, 10:11
3, 1, H, L, 10:11
3, 2, H, L, 10:11
3, 3, H, L, 10:11
3, 4, H, L, 10:11
3, 5, H, L, 10:11
3, 6, L, L, 10:11
3, 7, M, M, 10:11
4, 0, H, L, 10:25
4, 1, H, L, 10:25
4, 2, H, L, 10:25
4, 3, H, L, 10:25
4, 4, H, H, 10:25
4, 5, H, H, 10:25
4, 6, L, H, 10:25
4, 7, L, H, 10:25
4, 8, L, L, 10:25
4, 9, L, L, 10:25
4, 10, M, M, 10:25
4, 11, M, L, 10:25
4, 12, M, L, 10:25
4, 13, L, L, 10:25
4, 14, H, L, 10:25
4, 15, H, M, 10:25
4, 16, H, M, 10:25
4, 17, H, L, 10:25
4, 18, L, L, 10:25
5, 0, M, M, 10:26
5, 1, M, M, 10:26
5, 2, L, L, 10:26
5, 3, L, L, 10:26
5, 4, L, L, 10:26
5, 5, L, L, 10:26
5, 6, L, L, 10:26
5, 7, M, L, 10:26
5, 8, M, M, 10:26
5, 9, M, M, 10:26
5, 10, M, M, 10:26
5, 11, L, M, 10:26
5, 12, L, M, 10:26
5, 13, L, L, 10:26
5, 14, L, L, 10:26
6, 0, L, H, 10:27
6, 1, L, H, 10:27
6, 2, L, H, 10:27
6, 3, L, L, 10:27
6, 4, L, L, 10:27
6, 5, M, M, 10:27
6, 6, M, M, 10:27
7, 0, L, L, 10:27
7, 1, M, M, 10:27
7, 2, L, L, 10:27
7, 3, M, L, 10:27
7, 4, L, L, 10:27
7, 5, L, H, 10:27
7, 6, L, H, 10:27
7, 7, L, H, 10:27
7, 8, H, L, 10:27
7, 9, H, H, 10:27
7, 10, H, H, 10:27
7, 11, M, M, 10:27
8, 0, L, H, 10:17
8, 1, L, L, 10:17
8, 2, L, L, 10:17
8, 3, L, L, 10:17
8, 4, L, L, 10:17
8, 5, L, L, 10:17
8, 6, L, L, 10:17
