#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 9:13
0, 1, L, L, 9:13
0, 2, M, L, 9:13
0, 3, L, L, 9:13
0, 4, L, L, 9:13
0, 5, M, L, 9:13
0, 6, L, L, 9:13
0, 7, L, L, 9:13
0, 8, L, L, 9:13
0, 9, L, L, 9:13
0, 10, H, L, 9:13
0, 11, H, M, 9:13
0, 12, H, M, 9:13
0, 13, H, L, 9:13
0, 14, H, L, 9:13
0, 15, H, L, 9:13
0, 16, H, M, 9:13
0, 17, H, L, 9:13
0, 18, L, L, 9:13
0, 19, M, M, 9:13
0, 20, M, L, 9:13
0, 21, L, L, 9:13
0, 22, L, L, 9:13
0, 23, H, M, 9:13
0, 24, H, M, 9:13
0, 25, H, L, 9:13
0, 26, H, H, 9:13
0, 27, L, H, 9:13
0, 28, L, H, 9:13
0, 29, L, M, 9:13
0, 30, M, L, 9:13
0, 31, M, L, 9:13
0, 32, M, H, 9:13
0, 33, L, H, 9:13
0, 34, L, L, 9:13
0, 35, L, L, 9:13
0, 36, L, L, 9:13
1, 0, M, L, 9:07
1, 1, L, L, 9:07
1, 2, L, L, 9:07
1, 3, L, L, 9:07
1, 4, L, L, 9:07
1, 5, H, L, 9:07
1, 6, H, H, 9:07
1, 7, H, H, 9:07
1, 8, L, H, 9:07
1, 9, L, L, 9:07
1, 10, M, L, 9:07
1, 11, M, M, 9:07
2, 0, M, M, 9:07
2, 1, M, M, 9:07
2, 2, L, L, 9:07
2, 3, L, L, 9:07
2, 4, L, L, 9:07
2, 5, L, L, 9:07
2, 6, M, M, 9:07
2, 7, M, M, 9:07
2, 8, M, M, 9:07
2, 9, L, L, 9:07
2, 10, L, L, 9:07
2, 11, M, M, 9:07
2, 12, M, M, 9:07
2, 13, L, L, 9:07
2, 14, L, L, 9:07
2, 15, M, M, 9:07
2, 16, L, L, 9:07
2, 17, L, L, 9:07
2, 18, M, M, 9:07
2, 19, L, L, 9:07
2, 20, L, L, 9:07
2, 21, L, L, 9:07
2, 22, M, L, 9:07
2, 23, M, L, 9:07
2, 24, M, M, 9:07
3, 0, H, L, 9:07
3, 1, H, L, 9:07
3, 2, H, L, 9:07
3, 3, H, L, 9:07
3, 4, H, L, 9:07
3, 5, H, L, 9:07
3, 6, L, L, 9:07
3, 7, M, M, 9:07
4, 0, H, L, 9:07
4, 1, H, L, 9:07
4, 2, H, L, 9:07
4, 3, H, L, 9:07
4, 4, H, H, 9:07
4, 5, H, H, 9:07
4, 6, L, H, 9:07
4, 7, L, H, 9:07
4, 8, L, L, 9:07
4, 9, L, L, 9:07
4, 10, M, M, 9:07
4, 11, M, L, 9:07
4, 12, M, L, 9:07
4, 13, L, L, 9:07
4, 14, M, L, 9:07
4, 15, M, M, 9:07
4, 16, H, M, 9:07
4, 17, H, L, 9:07
4, 18, L, L, 9:07
5, 0, M, M, 9:07
5, 1, M, M, 9:07
5, 2, L, L, 9:07
5, 3, L, L, 9:07
5, 4, L, L, 9:07
5, 5, L, L, 9:07
5, 6, L, H, 9:07
5, 7, M, H, 9:07
5, 8, M, M, 9:07
5, 9, M, M, 9:07
5, 10, M, M, 9:07
5, 11, L, M, 9:07
5, 12, L, M, 9:07
5, 13, L, L, 9:07
5, 14, L, L, 9:07
6, 0, L, H, 9:08
6, 1, L, H, 9:08
6, 2, L, H, 9:08
6, 3, L, L, 9:08
6, 4, L, L, 9:08
6, 5, M, M, 9:08
6, 6, M, M, 9:08
7, 0, L, L, 9:15
7, 1, M, M, 9:15
7, 2, L, L, 9:15
7, 3, M, L, 9:15
7, 4, L, L, 9:15
7, 5, L, H, 9:15
7, 6, L, H, 9:15
7, 7, L, H, 9:15
7, 8, L, L, 9:15
7, 9, M, M, 9:15
7, 10, M, M, 9:15
7, 11, L, M, 9:15
8, 0, L, H, 9:08
8, 1, L, H, 9:08
8, 2, L, L, 9:08
8, 3, L, L, 9:08
8, 4, L, L, 9:08
8, 5, L, L, 9:08
8, 6, L, L, 9:08
